POBLACION_20DIAS_AJT,ContMalQui_Emer_Flor,TotP_Siem_Emer,TotP_Emer_Flor,FerQui_Emer_Flor,PENDIENTE_RASTA,PH_RASTA,PROFUND_RAICES_VIVAS_RASTA,Porc_Ar,Porc_AF,Porc_MUY_PLASTICO,Temp_Min_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Rain_Accu_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Avg_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Avg_Mad,MATERIAL_GENETICO_PAC 105,MATERIAL_GENETICO_PIONEER 30F35 HRR,METODO_COSECHA_Manual,METODO_COSECHA_Mecanizada,TERRENO_CIRCUN_RASTA_PLANO O LLANO,POSICION_PERFIL_RASTA_PLANO,OBSERVA_PLANTAS_PEQUENAS_RASTA_MUY AFECTADAS,OBSERVA_PLANTAS_PEQUENAS_RASTA_PLANTAS NORMALES,OBSERVA_PLANTAS_PEQUENAS_RASTA_POCO AFECTADAS,RDT_AJUSTADO
60000,1,0,0,1,2,6.5,32,0,0,0,24.07,8.95,14698.22,236.5,81.77,34.11,28.91,83.79,32.47,28.25,0,0,0,1,1,1,0,0,1,3051.16
65000,1,0,0,2,1,6,19,31.67,0,0,23.83,9.08,16491.43,337.9,83.93,32.56,27.9,83.34,31.85,27.57,0,0,1,0,1,1,0,1,0,5530.23
55000,1,0,15,2,2,5.5,22,0,0,0,24.83,7.13,14512.39,268.6,88.83,33.23,29.21,84.49,32.45,28.7,0,1,1,0,1,1,0,1,0,5404.65
60000,1,0,0,2,2,6.5,35,0,0,0,23.86,10.52,15896.17,135.3,80.15,32.87,28.33,86.57,32.44,28.35,1,0,1,0,1,1,0,1,0,3255.81
59700,1,0,15,3,2,6,16,100,0,0,24.23,8.91,15322.65,395.4,79.92,33.33,28.53,78.59,32.03,27.22,0,0,0,1,1,1,0,0,1,6169.19
62000,1,0,0,2,1,7,16,0,0,0,24.47,8.8,15353.37,414.8,80.03,33.24,28.54,78.96,32.53,27.61,0,0,1,0,1,1,0,1,0,4958.14
75000,2,0,0,3,3,5.5,32,0,0,0,25.05,9.59,15520.22,98.2,77.57,33.57,28.89,81.3,33.39,29,0,0,0,1,1,1,0,1,0,5720.93
65000,1,0,0,2,1,6,22,0,0,0,23.81,8.97,16264,315.5,84.26,32.7,28.01,83.27,31.78,27.5,0,0,1,0,1,1,0,1,0,5053.49
60000,1,0,0,3,1,5.5,31,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.38,28.96,0,0,0,1,1,1,0,0,1,3069.77
65000,1,34.5,0,1,4,5,35,0,0,0,24.25,7.82,14559.85,155.7,82.81,33.12,28.6,79.63,33,28.67,0,0,0,1,1,0,0,1,0,6466.28
65000,1,0,0,1,1,6.5,25,53.33,0,0,23.63,9.12,15355.27,426.4,84.11,32.56,27.87,83.14,31.68,27.54,0,0,1,0,1,1,0,1,0,4767.44
70000,1,24,20,3,3,5.5,20,0,0,0,23.36,11.38,15855.63,114.4,80.67,35.14,29.21,81.07,35.26,29.23,0,0,0,1,1,1,0,1,0,4651.16
65000,2,0,0,2,2,5.5,24,43.33,0,0,24.52,8.55,15082.03,412.1,80.78,33.24,28.56,78.8,32.81,27.82,0,0,1,0,1,1,0,1,0,5086.05
60000,1,0,0,2,3,6,27,55.38,0,0,24.19,8.88,15123.25,426.4,79.97,33.32,28.47,78.6,32.07,27.32,0,0,0,1,1,1,0,1,0,5745.35
63000,1,0,0,2,3,6,16,100,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.13,27.29,0,0,0,1,1,1,0,0,1,6817.44
60000,0,0,0,3,1,5,28,0,0,0,24.34,8.97,14594.58,198.3,80.53,34.56,29.67,78.7,33.44,28.95,0,0,1,0,1,1,0,0,1,3174.42
60000,1,0,0,3,1,6,50,0,0,0,23.81,10.09,15001.74,182.9,80.72,33.25,28.5,86.02,32.46,28.35,1,0,1,0,1,1,0,1,0,1695.35
60000,2,0,0,2,1,6.5,23,0,0,0,23.63,9.12,16404.95,316.1,84.11,32.56,27.87,83.14,31.73,27.65,0,0,1,0,1,1,0,1,0,5434.88
55000,1,0,15,2,1,6,23,25,0,0,24.43,8.68,14738.29,181.6,82.42,32.92,28.64,82.22,34.77,29.28,0,1,1,0,1,1,0,1,0,4958.14
68000,1,0,15,2,2,5,10,30,0,0,23.64,9.12,16424.63,330.8,84.16,32.56,27.86,83.15,31.7,27.56,0,0,1,0,1,1,0,1,0,5720.93
60000,1,0,0,2,2,5,27,0,0,0,24.32,8.1,14948.1,183.6,81.38,32.55,28.18,80.48,32.28,27.93,0,0,1,0,1,1,0,1,0,4958.14
60000,2,0,0,4,4,6,25,0,0,0,24.09,8.85,15010.44,409.4,80.36,33.23,28.38,78.59,32.16,27.47,0,0,0,1,1,1,0,1,0,5050.26
66000,1,0,0,2,3,5,25,0,0,0,24.62,7.53,14736.66,224.3,80.6,33.47,28.88,78.52,32.4,28.02,1,0,1,0,0,0,0,1,0,3720.93
62500,1,0,0,2,1.2,6,52,0,0,0,24.89,9.48,15771.34,98.2,77.97,33.68,29,81.01,33.33,28.9,1,0,0,1,1,1,1,0,0,1804.88
70000,1,0,0,2,1,5.5,25,0,0,0,24.46,8.89,15070.36,186.4,81.05,34.68,29.76,78.58,33.36,28.83,0,0,1,0,1,1,0,0,1,4520.93
75000,1,23,0,3,4,6,17,0,0,0,25.05,9.59,15520.22,98.2,77.57,33.57,28.89,81.3,33.39,29.04,0,0,0,1,1,1,0,1,0,5674.42
60000,1,0,0,1,2,6.5,32,0,0,0,23.84,9.06,16501.17,332.4,83.89,32.57,27.89,83.35,31.75,27.64,0,0,0,1,1,1,0,1,0,5720.93
62500,1,0,0,2,1,6.5,11,0,0,0,24.53,8.78,15221.06,380.8,80.2,33.13,28.52,79.1,32.89,27.92,0,0,1,0,1,1,0,1,0,6388.37
63000,1,0,0,2,2,5,58,0,40,0,24.36,8.96,14658.39,198.3,80.7,34.56,29.69,78.69,33.5,28.94,1,0,1,0,1,1,0,1,0,3296.51
60000,1,0,0,2,1,6,13,26.67,0,0,24.87,7.24,15185,197.7,88.98,33.11,29.13,85.15,32.6,28.73,0,0,1,0,1,1,0,1,0,5469.77
65000,1,0,0,2,1,5.5,27,38.33,0,0,23.83,9.08,16491.43,337.9,83.93,32.56,27.9,83.34,31.85,27.57,0,0,0,1,1,1,0,1,0,2637.21
68000,1,0,0,3,2,6,23,100,0,0,24.47,8.88,15416.88,411.4,79.83,33.28,28.54,78.92,32.43,27.48,0,0,0,1,1,1,0,1,0,5720.93
60000,1,0,0,2,2,5.5,28,100,0,0,24.47,8.88,15416.88,411.4,79.83,33.28,28.54,78.92,32.22,27.32,0,1,0,1,1,1,0,1,0,6245.35
61000,1,0,0,3,3,6,22,100,0,0,24.29,9.01,15429.55,395.4,79.88,33.26,28.48,78.74,32.1,27.29,0,0,0,1,1,1,0,1,0,6128.49
60000,0,0,0,1,1,6,-1,0,0,0,24.53,8.83,15063.7,168.12,80.21,33.94,29.21,79.75,33.36,28.81,0,0,1,0,1,1,0,1,0,4868.6
70000,1,0,0,2,1,5.5,-1,0,0,0,24.69,9.61,15158.98,206.1,78.85,34.07,29.37,79.08,33.72,29.05,0,0,1,0,1,1,0,0,1,3348.84
60000,1,0,0,4,3,5,38,48.57,0,0,24.62,7.28,14456.12,198.6,81.05,33.6,28.99,78.43,32.26,27.98,1,0,1,0,1,1,0,1,0,3711.63
62000,2,0,15,2,1,6,20,0,0,0,24.89,7.46,13662.97,121,87.48,33.07,29.02,83.16,32.62,28.73,0,1,1,0,1,1,0,1,0,4958.14
60000,1,0,0,1,2,7,-1,37.04,0,0,24.25,7.8,14546.31,248.6,81.3,32.67,28.29,80.52,32.29,27.91,0,0,1,0,1,1,0,1,0,4426.74
60000,1,0,0,2,1,5.5,22,41.67,0,0,24.8,7.16,13459.33,105,88.5,33.27,29.18,83.54,32.62,28.72,0,0,1,0,1,1,0,1,0,4004.65
65000,1,0,0,2,1,5.5,20,25,0,0,23.8,9.05,16403.48,315.5,84.08,32.66,27.98,83.28,31.76,27.5,0,0,0,1,1,1,0,1,0,3013.95
59800,1,0,0,3,2,6,19,0,0,0,23.61,9.16,16499.64,316.1,83.94,32.51,27.84,83.06,31.67,27.54,0,0,0,1,1,1,0,1,0,6436.05
70000,1,0,15,3,4,6,21,0,0,0,24.29,9.01,15429.55,395.4,79.88,33.26,28.48,78.74,32.33,27.55,0,0,0,1,1,0,0,1,0,7063.95
58600,1,0,0,1,2,6,20,0,0,0,24.23,8.91,15322.65,395.4,79.92,33.33,28.53,78.59,32.68,27.71,0,0,0,1,1,1,0,1,0,6027.91
66000,2,0,0,4,2.9,5.5,22,0,0,0,24.32,8.9,14930.25,181.3,80.62,34.39,29.49,79.3,33.28,28.86,0,0,1,0,1,1,1,0,0,5193.02
55000,1,0,0,1,1,5,32,0,0,0,23.87,10.45,15670.01,160.3,80.43,32.96,28.36,86.41,32.51,28.36,0,0,1,0,1,1,0,0,1,2883.72
65000,2,0,0,2,1,6,13,28.33,0,0,23.83,9.08,16491.43,337.9,83.93,32.56,27.9,83.34,31.83,27.55,0,0,1,0,1,1,0,1,0,5148.84
60000,1,0,0,2,2,7,9,0,0,0,24.89,9.39,15925.34,98.2,78.17,33.74,29.03,80.89,33.38,28.96,0,0,1,0,1,1,0,1,0,4862.79
60000,1,0,0,2,1,6,12,40,0,0,24.82,7.29,13956.84,98,88.2,33.27,29.17,83.37,32.51,28.7,0,1,1,0,1,1,0,1,0,4632.56
62500,1,19.2,0,2,3.6,5.5,40,0,0,0,24.34,8.97,14594.58,198.3,80.53,34.56,29.67,78.7,33.38,28.85,0,0,0,1,1,1,0,1,0,3534.88
65000,1,0,3,5,2,6,25,100,0,0,23.97,8.02,13301.9,162.4,82.45,32.62,28.22,80.95,32.77,27.98,0,0,1,0,1,1,0,1,0,5339.53
68000,2,0,0,3,2,6.5,23,100,0,0,23.85,8.57,13926.43,134.2,82.12,32.65,28.11,79.14,33.48,28.35,0,0,1,0,1,1,0,1,0,4767.44
70000,0,0,0,2,5,5.5,17,0,0,0,24.79,9.1,15447.88,118.3,79.07,33.92,29.13,80.34,33.39,28.99,0,0,1,0,1,1,0,1,0,4651.16
70000,1,0,0,4,4,6,19,0,0,0,24.89,9.48,15771.34,98.2,77.97,33.68,29,81.01,33.44,29.01,0,0,1,0,1,1,0,1,0,4744.19
60000,1,0,0,2,1,5.5,32,0,0,0,23.79,9.57,14347.75,234.7,81.3,33.62,28.71,85.48,32.45,28.43,0,0,0,1,1,1,0,1,0,4386.05
56000,1,0,0,2,2,6,30,64.29,0,0,24.36,8.77,14854.25,164.5,82.38,32.87,28.64,82.33,34.65,29.25,0,0,1,0,1,1,0,0,1,4102.33
60000,1,0,0,5,1,4.5,26,0,0,0,24.67,9.31,15196.15,188.7,79.35,34.26,29.47,78.98,33.77,29.13,0,0,1,0,1,1,0,1,0,4290.7
72000,1,0,0,2,2,5.5,30,100,0,0,24.35,8.94,14619.55,198.3,80.67,34.52,29.63,78.92,33.47,28.9,0,0,0,1,1,1,0,1,0,1674.42
60000,1,0,0,3,1,5.5,30,100,0,0,24.32,8.96,14610.72,198.3,80.58,34.59,29.69,78.67,33.4,28.92,0,0,1,0,1,1,0,1,0,4262.79
50000,1,0,0,5,1,5.5,20,0,0,0,24.36,8.96,14658.39,198.3,80.7,34.56,29.69,78.69,33.5,28.93,0,0,1,0,1,1,1,0,0,3255.81
62000,0,0,15,2,2,6,18,30,0,0,24.86,7.14,14905.89,197.7,89.01,33.07,29.1,85.24,32.5,28.71,0,0,1,0,1,1,0,1,0,5816.28
60000,1,0,0,2,1,5.5,23,26.67,0,0,24.79,7.17,13316.27,106.8,88.6,33.28,29.19,83.61,32.55,28.68,0,0,1,0,1,1,0,1,0,3088.37
60000,1,0,0,4,2,5.5,28,0,0,0,24.47,8.8,15320.63,413.8,80,33.24,28.52,78.98,32.16,27.3,0,0,0,1,1,1,0,1,0,7618.37
60000,1,0,30,2,2,6,20,65,0,0,24.09,8.85,15010.44,409.4,80.36,33.23,28.38,78.59,32.22,27.51,0,0,0,1,1,1,0,1,0,6197.67
70000,0,0,0,4,1.6,6.5,40,0,0,0,25.07,9.62,15731.78,61.7,77.57,33.48,28.83,81.42,33.54,29.12,0,0,0,1,1,1,0,0,1,2086.05
73000,2,0,0,3,3,5.5,35,0,0,0,24.47,8.8,15320.63,413.8,80,33.24,28.52,78.98,32.16,27.3,0,0,0,1,1,1,0,1,0,5180.23
60000,0,0,0,4,1,5,25,0,0,0,24.77,9.55,14400.01,227.1,78.75,34.12,29.4,78.72,33.75,29.01,0,0,0,1,1,1,0,0,1,3355.81
64000,1,23,0,2,2,6,22,100,0,0,24.53,8.53,14969.2,168.93,80.86,33.62,29.02,80.18,33.3,28.73,0,0,1,0,1,0,0,0,1,4576.74
60000,0,0,0,4,1,4.5,50,0,0,0,24.62,7.49,14710.63,166,80.53,33.32,28.93,78.48,32.89,28.27,0,0,1,0,1,1,0,1,0,3296.51
75000,1,0,45,3,4,6,24,0,0,0,24.89,9.48,15771.34,98.2,77.97,33.68,29,81.01,33.44,29.01,0,0,1,0,1,1,0,1,0,4625.58
72000,3,11.25,0,3,4,5.5,23,0,0,0,24.82,9.4,15785.73,98.2,78.29,33.78,29.05,80.77,33.39,28.99,0,0,1,0,1,1,0,1,0,4534.88
60000,1,0,0,1,1,6,26,35,0,0,24.79,9.1,15447.88,118.3,79.07,33.92,29.13,80.34,33.41,29.02,0,0,1,0,1,1,0,0,1,4004.65
73000,2,0,0,4,4,5,40,0,0,0,24.47,8.8,15353.37,414.8,80.03,33.24,28.54,78.96,33,27.77,0,0,0,1,1,1,0,1,0,4897.67
60000,0,0,0,2,2,5.5,20,100,0,0,24.47,8.8,15353.37,414.8,80.03,33.24,28.54,78.96,32.32,27.38,0,0,1,0,1,1,0,1,0,6562.79
66000,2,0,0,2,3,5.5,20,48.33,0,0,24.61,8.69,15050.74,362.8,80.35,33.15,28.53,79.06,32.96,27.93,0,0,0,1,1,1,0,0,1,7534.88
85700,0,0,0,4,0.7,6.5,40,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.41,28.94,0,0,0,1,1,1,0,0,1,1995.35
60000,3,0,0,3,1,5.5,43,16.67,25,0,23.78,8.49,14142.87,132.5,81.85,32.71,28.2,79.79,32.95,28.05,0,0,1,0,1,1,0,1,0,3581.4
57000,0,0,0,1,2,5.5,25,42.86,0,0,24.68,7.51,14734.5,208.7,80.42,33.58,28.87,78.48,32.18,27.87,0,0,1,0,1,1,0,1,0,3013.95
75000,0,0,0,2,2,5,22,38.57,0,0,23.98,8.27,13913.1,276.8,83.35,32.92,28.5,81.19,34.43,28.86,0,0,1,0,1,1,0,1,0,4238.37
66000,0,0,0,2,1.1,5.5,30,0,0,0,25.05,9.59,15520.22,98.2,77.57,33.57,28.89,81.3,33.44,29.03,0,0,1,0,1,1,1,0,0,1906.98
60000,0,0,0,2,1,6.5,25,0,0,0,24.31,9.01,14614.81,198.3,80.5,34.41,29.54,79.23,33.38,28.87,0,0,1,0,1,1,0,0,1,1601.16
71452,0,0,0,2,1.4,6,35,0,0,0,24.89,9.39,15925.34,98.2,78.17,33.74,29.03,80.89,33.59,29.07,0,0,1,0,1,1,1,0,0,1976.74
70000,1,0,0,2,1,4.5,36,48,0,0,24.32,8.96,14773.84,198.3,80.55,34.58,29.69,78.71,33.89,28.93,0,0,1,0,1,1,0,1,0,3767.44
66000,1,0,15,4,1,5,24,100,0,0,24.75,9.17,15178.36,189.1,79.7,34.27,29.48,79.01,33.89,29.16,0,0,1,0,1,1,0,0,1,3446.51
50000,0,0,0,4,1,5.5,32,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.5,28.96,0,0,1,0,1,1,0,1,0,3441.86
50000,1,0,0,2,1,5.5,30,0,0,0,24.77,9.23,15588.59,104.6,78.77,33.86,29.08,80.52,33.48,29.07,0,0,1,0,1,1,0,1,0,3906.98
60000,1,0,0,2,1,5.5,28,0,0,0,24.89,9.48,15771.34,98.2,77.97,33.68,29,81.01,33.36,28.94,0,0,1,0,1,1,0,1,0,3906.98
60000,1,0,0,3,1,5,25,0,0,0,24.79,9.1,15447.88,118.3,79.07,33.92,29.13,80.34,33.45,29.03,0,0,1,0,1,1,0,1,0,4000
60000,0,0,0,2,2,5,28,0,0,0,24.55,8.92,15325.4,188.5,80.9,34.5,29.63,78.79,33.63,29,0,0,1,0,0,0,0,0,1,3534.88
60000,0,0,0,4,1,5,22,0,0,0,24.64,9.39,15263.79,198.6,79.25,34.3,29.5,78.82,33.61,29.01,0,0,1,0,1,1,0,0,1,4186.05
50000,0,0,0,2,1,5,28,0,0,0,24.64,9.39,15263.79,198.6,79.25,34.3,29.5,78.82,33.73,29.11,0,0,1,0,1,1,0,0,1,4004.65
60000,0,0,0,2,1,5.5,26,0,0,0,24.64,9.39,15263.79,198.6,79.25,34.3,29.5,78.82,33.61,29.03,0,0,1,0,1,1,0,1,0,4186.05
60000,0,0,0,2,1,5,20,0,0,0,24.75,9.17,15178.36,189.1,79.7,34.27,29.48,79.01,33.71,29.1,0,0,1,0,1,1,0,0,1,3900
60000,0,0,0,4,1,5,26,0,0,0,24.32,8.96,14610.72,198.3,80.58,34.59,29.69,78.67,33.58,28.97,0,0,1,0,1,1,0,0,1,4186.05
62000,1,0,0,3,1,5.5,24,0,0,0,24.34,8.97,14594.58,198.3,80.53,34.56,29.67,78.7,33.63,29.01,0,0,1,0,1,1,0,0,1,4186.05
60000,0,0,0,2,1,5,23,0,0,0,24.36,8.96,14658.39,198.3,80.7,34.56,29.69,78.69,33.47,28.94,0,0,1,0,1,1,0,0,1,4050
60000,0,0,0,2,1,5,21,0,0,0,24.44,8.91,14696.52,198.3,80.8,34.57,29.68,78.65,33.45,28.93,0,0,1,0,1,1,0,0,1,4186.05
60000,1,0,0,2,2,6,25,0,0,0,24.46,8.79,14927.13,176.9,82.28,32.82,28.59,82.38,34.77,29.31,0,1,1,0,1,1,1,0,0,3579.07
62500,1,0,0,2,2,5.5,33,0,0,0,24.29,8.7,14752.47,223.1,82.4,33.09,28.76,81.86,34.67,29.25,0,1,1,0,1,1,0,1,0,3813.95
60000,1,0,0,2,2,6,17,38.33,0,0,24.8,7.16,14550.35,174,88.88,33.21,29.19,84.63,32.35,28.63,0,0,1,0,1,1,0,1,0,4053.49
55000,1,0,15,2,1,6,16,26.67,0,0,24.92,7.36,13852.63,135.2,87.79,33.1,29.06,83.3,32.61,28.72,0,0,1,0,1,1,0,1,0,4862.79
15000,0,0,0,2,5,5.5,16,21.67,0,0,24.87,7.24,15185,197.7,88.98,33.11,29.13,85.15,32.51,28.75,0,0,1,0,0,0,0,1,0,1525.58
55000,1,0,15,1,3,5.5,13,30,0,0,24.75,7.12,13788.33,161,88.93,33.22,29.22,84.14,32.65,28.71,0,0,1,0,0,0,0,1,0,5053.49
30000,0,0,0,1,3,5.5,11,26.67,0,0,24.84,7.23,15071.32,189.5,88.98,33.14,29.14,84.88,32.36,28.69,0,0,1,0,0,0,0,1,0,1758.14
30000,0,0,0,1,4,6,13,28.33,0,0,24.79,7,13132.5,147.8,88.88,33.33,29.23,83.68,32.55,28.67,0,0,1,0,0,0,0,1,0,2002.33
32000,0,0,0,1,3,6,14,18.33,0,0,24.83,7.13,14508.87,161,88.83,33.23,29.21,84.49,32.45,28.7,0,0,1,0,0,0,0,1,0,2193.02
68000,1,0,0,1,5,5,-1,0,0,0,23.66,8.61,13642.27,271.2,82.1,32.35,28.09,81.83,32.8,28.11,0,0,1,0,0,0,0,1,0,2412.79
60000,1,0,0,1,2,5.5,30,35.71,0,0,24.64,7.49,14749.75,223.8,80.53,33.46,28.86,78.62,32.39,28.04,0,0,1,0,1,1,0,1,0,3579.07
63000,1,0,0,3,2,4.5,26,67.14,0,0,24.5,9.24,14555.46,196.7,80.46,34.58,29.37,79.67,32.59,27.74,1,0,1,0,1,1,0,1,0,4576.74
60000,2,0,0,2,2,5.5,30,100,0,0,23.59,8.88,15242.42,258.4,80.67,32.29,28.13,82.93,33.09,28.6,0,0,1,0,1,0,0,1,0,4825.58
62000,2,0,0,2,5,5,27,51.43,0,0,23.86,8.2,13990.94,359.3,83.3,32.74,28.42,81.76,34.08,28.74,0,0,1,0,0,0,0,1,0,3860.47
62500,1,0,0,2,1.7,6,30,0,0,26.67,24.36,8.96,14658.39,198.3,80.7,34.56,29.69,78.69,33.5,28.94,0,0,1,0,1,1,1,0,0,2412.79
70000,1,0,0,3,1,5.5,28,0,0,0,24.53,8.87,15260.73,188.5,81.08,34.57,29.68,78.72,33.57,28.94,0,0,1,0,1,1,0,0,1,3627.91
65500,1,0,0,2,2,5.5,30,28.57,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.41,28.99,0,0,1,0,1,1,0,1,0,3051.16
60000,0,0,0,3,1,5,21,100,0,0,24.67,9.31,15196.15,188.7,79.35,34.26,29.47,78.98,33.75,29.15,0,0,1,0,1,1,0,0,1,4000
60000,1,0,0,3,1,5,27,0,0,0,24.56,9,15314.59,145.1,79.89,34.19,29.33,79.87,33.12,28.8,0,0,1,0,1,1,0,1,0,4186.05
60000,0,0,0,3,1,5,24,0,0,0,24.48,8.9,15307.87,188,80.9,34.64,29.72,78.65,33.45,28.89,0,0,1,0,1,1,0,0,1,4000
60000,0,0,0,4,1,4.5,18,67.5,0,0,24.75,9.12,15076.68,190.6,79.92,34.25,29.46,79.1,33.74,29.11,0,0,1,0,1,1,0,0,1,3720.93
60000,0,0,0,3,1,5.5,22,0,0,0,24.43,8.93,15294.89,145.1,80.39,34.24,29.37,79.59,33.3,28.9,0,0,1,0,1,1,0,0,1,3906.98
62000,1,0,0,3,1,5,26,0,0,0,24.65,9.02,15545.39,118.3,79.49,34.09,29.27,80.06,33.36,28.93,0,0,1,0,1,1,0,1,0,4386.05
60000,0,0,0,3,1,5,24,0,0,0,24.43,8.93,15294.89,145.1,80.39,34.24,29.37,79.59,33.35,28.98,0,0,1,0,1,1,0,1,0,4093.02
60000,0,0,0,4,1,5.5,22,0,0,0,24.77,9.23,15588.59,104.6,78.77,33.86,29.08,80.52,33.37,28.95,0,0,1,0,1,1,0,0,1,4186.05
60000,1,0,0,3,1,5.5,27,0,0,0,24.65,9.02,15545.39,118.3,79.49,34.09,29.27,80.06,33.3,28.89,0,0,1,0,1,1,0,1,0,4093.02
60000,1,0,0,2,1,5,23,0,0,0,24.46,8.89,15070.36,186.4,81.05,34.68,29.76,78.58,33.43,28.85,0,0,1,0,1,1,0,1,0,4186.05
50000,1,0,0,4,1,4.5,26,44.44,0,0,24.75,9.17,15178.36,189.1,79.7,34.27,29.48,79.01,33.73,29.13,0,0,1,0,1,1,0,1,0,4172.09
55000,0,0,0,3,1,5.5,24,0,0,0,24.7,9.11,15193.95,190.6,80.1,34.26,29.48,79.17,33.82,29.14,0,0,1,0,1,1,0,0,1,4279.07
32000,0,0,0,1,4,6,17,23.33,0,0,24.89,7.21,15200.04,197.7,89.05,33.1,29.12,84.99,32.6,28.81,0,0,1,0,0,0,0,1,0,2123.26
72000,1,0,15,3,3,5.5,22,100,0,0,24.02,8.9,15055.5,408,80.31,33.21,28.35,78.56,32.17,27.45,0,0,1,0,1,1,0,0,1,7627.91
60000,1,0,0,2,2,6,24,46.67,0,0,24.19,8.88,15123.25,426.4,79.97,33.32,28.47,78.6,31.86,27.1,0,0,1,0,1,1,0,1,0,4539.77
62000,0,0,10,3,3,6,20,36.67,0,0,23.43,9.3,16597.03,334.7,83.66,32.27,27.65,83.17,31.85,27.74,0,0,1,0,1,1,0,1,0,5581.4
61000,0,0,10,4,4,5.5,27,58.33,0,0,24.13,8.9,15154.32,416.1,80.17,33.21,28.38,78.67,31.98,27.24,0,0,1,0,1,1,0,0,1,5106.98
50000,0,0,0,2,1,5.5,33,0,0,0,25.02,9.94,15012.77,156,76.97,34.1,29.35,78.62,33.57,28.91,0,0,0,1,1,1,0,1,0,2604.65
70000,1,0,0,2,3,6,28,61.54,0,0,23.9,9.1,15308.9,247.9,79.75,33.19,28.32,78.58,32.14,27.46,0,0,1,0,1,1,0,1,0,5651.16
62000,1,0,0,4,1.3,5.5,47,0,0,0,25.05,9.59,15520.22,98.2,77.57,33.57,28.89,81.3,33.25,28.96,0,0,1,0,1,1,0,0,1,2354.65
55000,1,0,0,1,1,6,38,38.33,0,0,23.81,10.09,15001.74,182.9,80.72,33.25,28.5,86.02,32.41,28.35,0,0,1,0,1,1,1,0,0,2232.56
66666,1,0,0,2,1.9,6,32,0,0,0,24.56,9,15314.59,145.1,79.89,34.19,29.33,79.87,33.26,28.88,0,0,1,0,1,1,0,0,1,4409.3
62500,1,0,23,3,3,5.5,27,0,0,0,24.53,8.67,14749.05,166.5,82.28,32.91,28.62,82.21,34.59,29.36,0,1,0,1,1,1,1,0,0,3623.26
63000,1,0,0,2,1,6.5,18,0,0,0,23.93,8.91,16235.3,263.9,84.36,32.71,28.03,83.5,31.79,27.46,0,0,1,0,1,1,0,1,0,5911.63
60000,1,0,0,2,1,4.5,35,0,0,0,24.36,8.96,14658.39,198.3,80.7,34.56,29.69,78.69,33.65,29,0,0,1,0,1,1,0,1,0,3627.91
60000,0,0,0,3,1,5,24,0,0,0,24.32,8.9,14930.25,181.3,80.62,34.39,29.49,79.3,33.29,28.85,0,0,1,0,1,1,0,0,1,4290.7
66000,0,0,0,3,2,5,25,100,0,0,24.52,7.36,14549.47,196.7,80.7,33.52,28.98,78.29,32.4,28.04,1,0,1,0,1,1,0,1,0,4709.3
60000,0,0,0,4,1,5.5,30,0,0,0,25.07,9.62,15731.78,61.7,77.57,33.48,28.83,81.42,33.41,29.02,0,0,1,0,1,1,0,1,0,4081.4
63000,1,0,0,3,2,6.5,60,54.29,0,0,23.92,8.09,13566.84,167.3,82.08,32.73,28.15,80.19,33.19,28.29,0,0,1,0,1,1,0,1,0,4000
58000,0,0,0,3,2,5,35,0,0,0,24.62,7.36,14489.54,233.2,80.97,33.51,28.91,78.52,32.43,28.05,0,0,1,0,1,1,0,1,0,2976.74
64000,1,0,0,3,2,6,28,32.86,0,0,24.63,7.33,14585.47,198.6,80.9,33.56,28.96,78.55,32.35,28,0,0,1,0,1,1,0,1,0,3860.47
62000,1,0,0,2,2,6.5,35,0,0,0,23.83,9.08,16491.43,337.9,83.93,32.56,27.9,83.34,31.83,27.55,0,0,1,0,1,1,0,1,0,6102.33
60000,1,0,0,2,2,5.5,24,43.33,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.33,28.93,0,0,1,0,1,1,1,0,0,2543.02
50000,1,0,0,4,5,5,27,51.43,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.33,28.93,1,0,1,0,0,0,0,1,0,4386.05
62000,1,0,15,2,2,6,25,0,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.67,27.74,0,0,1,0,1,1,0,1,0,5816.28
75000,1,0,30,2,1.7,6.5,30,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.37,28.91,1,0,1,0,1,1,1,0,0,3234.23
62000,0,0,15,2,1,6,12,35,0,0,24.04,8.86,14848.21,270.2,81.97,33.51,29,80.67,34.77,29.29,0,1,1,0,1,1,0,1,0,5790.7
55000,1,0,0,2,2,5.5,13,0,0,0,24.32,8.9,14180.5,234.7,81.47,33.73,29.15,85.26,32.45,28.44,0,0,0,1,1,1,0,0,1,3861.63
