ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL__SUELO_RASTA,prof_efectiva,d.interno,drenaje_externo,porc_A,porc_Ar,porc_ArA,porc_ArL,porc_FrL,porc_L,porc_F,porc_FAr,porc_FA,porc_AF,porc_BLANDO,porc_DURO,porc_EXT_DURO,porc_FRIABLE,porc_FIRME,porc_EXT_FIRME,porc_PLASTICO,porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad
4243,3939,Mecanizado,SI,ADV 9339 (Syngenta),Algodón,NO,Mecanizada,NO,5625.581395,4.0,48.0,84.0,65000,5,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,35.0,LENTO A MUY LENTO,NINGUNO,0.0,53.33,0.0,0.0,0.0,0.0,46.67,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.705,23.865,28.285,8.84,16049.1058,0.225,266.6,0.2,84.55990828,32.72593098,23.29834477,28.01213788,9.427586207,24076.29156,0.206896552,293.9,0.172413793,83.20893831,31.80484189,23.23561112,27.52022651,8.569230769,15739.58338,0.0,58.7,0.025641026,82.89421562
4249,4028,Mecanizado,SI,Otro,Algodón,NO,Manual,SI,6076.744186,5.0,45.0,85.0,72000,15,0,0,0,0,0,0,2,2,0,0,1,2,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,58.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.2743534,24.4725,28.8734267,8.801853402,15320.62838,0.425,413.8,0.25,80.0,33.23862849,23.79724918,28.51793883,9.44137931,22778.46092,0.275862069,239.0,0.155172414,78.98394956,32.44643858,22.55170174,27.49907016,9.894736842,15607.87644,0.052631579,175.5,0.157894737,79.20495686
4250,4029,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,5970.930233,5.0,46.0,84.0,72000,15,2,0,0,0,0,0,2,3,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,61.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.2743534,24.4725,28.8734267,8.801853402,15320.62838,0.425,413.8,0.25,80.0,33.23862849,23.79724918,28.51793883,9.44137931,22778.46092,0.275862069,239.0,0.155172414,78.98394956,32.44643858,22.55170174,27.49907016,9.894736842,15607.87644,0.052631579,175.5,0.157894737,79.20495686
4251,4030,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,5970.930233,5.0,46.0,87.0,72000,15,2,0,0,0,0,0,2,2,0,0,1,5,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,61.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.26871573,24.4675,28.86810786,8.801215726,15353.37098,0.425,414.8,0.25,80.025,33.24459609,23.83381148,28.53920379,9.410784604,22807.70402,0.275862069,238.7,0.155172414,78.96154613,32.31832402,22.43783621,27.37808011,9.880487805,16557.82182,0.048780488,176.0,0.146341463,79.41525799
4252,4031,Mecanizado,SI,ADV 9339 (Syngenta),Maiz,SI,Mecanizada,NO,6246.511628,5.0,46.0,84.0,75000,8,1,0,0,0,0,0,2,2,0,0,1,4,0,0.0,1.5,115.0,0,2.5,0.0,0,30.0,30.0,0,0,2,3,3.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,68.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,48.53,51.47,0.0,0.0,0.0,33.2993534,24.2925,28.7959267,9.006853402,15429.55358,0.4,395.4,0.25,79.875,33.2580664,23.69254915,28.47530777,9.565517241,23213.60652,0.25862069,245.1,0.155172414,78.7384277,32.10980072,22.45453756,27.28216914,9.655263158,15034.95758,0.052631579,164.0,0.157894737,79.94458463
4276,3947,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,6674.418605,4.0,49.0,90.0,60000,7,1,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,61.67,0.0,38.33,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.705,23.865,28.285,8.84,16049.1058,0.225,266.6,0.2,84.55990828,32.72593098,23.29834477,28.01213788,9.427586207,24076.29156,0.206896552,293.9,0.172413793,83.20893831,31.73133534,23.30090055,27.51611795,8.430434783,18252.86224,0.0,101.6,0.043478261,83.05522124
4277,3942,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,5244.186047,4.0,48.0,80.0,65000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,23.63,28.19,9.12,16404.94614,0.225,316.1,0.225,84.11256302,32.56099195,23.18857815,27.87478505,9.372413793,23981.99764,0.155172414,168.5,0.103448276,83.13876827,31.68022541,23.42879684,27.55451113,8.251428571,13621.13224,0.0,90.3,0.057142857,83.18582428
4291,3946,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,6310.465116,3.0,47.0,86.0,65000,6,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,14.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,14.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,16.67,0.0,83.33,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.755,23.635,28.195,9.12,16424.62762,0.225,330.8,0.225,84.16256302,32.55581953,23.17306091,27.86444022,9.382758621,23957.28708,0.155172414,174.9,0.120689655,83.15453752,31.69976663,23.39720252,27.54848457,8.302564103,15239.45261,0.0,138.4,0.076923077,83.16523124
4300,3944,Manual,SI,PIONEER 30F35 H,Maiz,SI,Manual,NO,5720.930233,4.0,47.0,86.0,65000,7,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,38.0,0,0.0,15.0,0,0.0,15.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,26.0,LENTO A MUY LENTO,NINGUNO,0.0,41.67,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16276952,24.5375,28.85013476,8.625269522,15197.95813,0.425,412.1,0.25,80.325,33.18559167,23.88208194,28.53383681,9.303509726,22550.01236,0.25862069,216.1,0.137931034,79.0383629,32.69145844,22.80645844,27.74895844,9.885,16439.1584,0.1,200.0,0.175,79.15948896
4301,3943,Mecanizado,SI,DK 234,Maiz,NO,Manual,NO,5767.44186,3.0,48.0,79.0,63000,6,1,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,60.0,BUENO,NINGUNO,0.0,38.33,0.0,0.0,0.0,0.0,0.0,61.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91,23.845,28.3775,9.065,16501.16641,0.3,332.4,0.225,83.88756302,32.5719329,23.20641566,27.88917428,9.365517241,23862.80701,0.155172414,174.8,0.120689655,83.35392839,31.81577947,23.30668856,27.56123402,8.509090909,13267.58196,0.0,54.2,0.03030303,82.82905439
4302,3941,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,NO,5720.930233,4.0,46.0,83.0,68000,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,SI,15.0,10.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,10.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,15.0,BUENO,NINGUNO,0.0,30.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.755,23.635,28.195,9.12,16424.62762,0.225,330.8,0.225,84.16256302,32.55581953,23.17306091,27.86444022,9.382758621,23957.28708,0.155172414,174.9,0.120689655,83.15453752,31.69744137,23.43077471,27.56410804,8.266666667,14073.0464,0.0,94.4,0.055555556,83.18303426
4303,3940,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Manual,SI,6122.093023,4.0,45.0,77.0,65000,4,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,80.5,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,17.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,24.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,61.67,38.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.755,23.635,28.195,9.12,16424.62762,0.225,330.8,0.225,84.16256302,32.55581953,23.17306091,27.86444022,9.382758621,23957.28708,0.155172414,174.9,0.120689655,83.15453752,31.78811371,23.37432061,27.58121716,8.413793103,11559.76755,0.0,51.5,0.034482759,82.99736088
4316,4083,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Manual,NO,6102.325581,4.0,48.0,91.0,65000,13,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,20.0,LENTO A MUY LENTO,NINGUNO,0.0,68.33,0.0,0.0,0.0,0.0,0.0,31.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2993534,24.2925,28.7959267,9.006853402,15429.55358,0.4,395.4,0.25,79.875,33.2580664,23.69254915,28.47530777,9.565517241,23213.60652,0.25862069,245.1,0.155172414,78.7384277,32.23405142,22.63405142,27.43405142,9.6,18113.02722,0.043478261,283.3,0.173913043,79.95001568
4323,4087,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,6197.674419,4.0,48.0,85.0,65000,8,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,MUY ROCOSO,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,17.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,18.0,LENTO A MUY LENTO,NINGUNO,0.0,71.67,0.0,0.0,0.0,0.0,0.0,28.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.81,23.66,28.235,9.15,16512.35073,0.225,348.3,0.25,83.78916666,32.33545691,23.02856036,27.68200864,9.306896552,23801.56245,0.103448276,139.0,0.086206897,83.14061067,31.73231091,23.62731091,27.67981091,8.105,15396.95723,0.0,154.8,0.1,83.28178373
4324,4084,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,5816.27907,4.0,46.0,88.0,62000,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,13.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,37.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,38.33,61.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.73,23.43,28.08,9.3,16597.03254,0.2,334.7,0.225,83.66416666,32.27232798,23.03094867,27.65163833,9.24137931,23628.04026,0.103448276,127.8,0.068965517,83.16983325,31.77758205,23.80685034,27.79221619,7.970731707,15752.39156,0.0,157.1,0.097560976,83.20540094
4325,4085,Mecanizado,NO,P3966 (Pioneer),Algodón,NO,Manual,NO,6006.976744,4.0,47.0,89.0,62000,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,19.0,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,24.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,61.67,38.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,23.485,28.0925,9.215,16468.35355,0.2,337.8,0.225,83.78916666,32.29817733,23.02576354,27.66197044,9.272413793,23670.08118,0.103448276,143.1,0.086206897,83.19798817,31.72162575,23.83790482,27.77976529,7.88372093,16402.90209,0.0,157.1,0.093023256,83.21060747
4326,4088,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,5053.488372,4.0,47.0,87.0,63000,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,16.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,17.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,73.33,26.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0493534,24.1825,28.6159267,8.866853402,16427.74513,0.35,316.1,0.225,80.05,33.37952114,23.71227976,28.54590045,9.667241379,23961.04344,0.275862069,168.5,0.103448276,78.4771731,32.04968134,22.50333988,27.27651061,9.546341463,16000.33341,0.024390244,159.3,0.097560976,80.05494975
4327,4086,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,5839.534884,4.0,44.0,87.0,65000,10,0,0,0,0,0,0,2,0,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,20.0,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,33.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33,46.67,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1268534,24.1875,28.6571767,8.939353402,15355.27158,0.375,426.4,0.275,79.975,33.35760664,23.72312388,28.54036526,9.634482759,23476.86292,0.25862069,214.1,0.137931034,78.52183436,31.99858968,22.41437916,27.20648442,9.584210526,14875.42141,0.052631579,260.0,0.184210526,80.09579399
4328,4092,Mecanizado,SI,ADV 9293 (Syngenta),Maiz,NO,Manual,NO,4767.44186,4.0,48.0,78.0,65000,8,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,NO,-1.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,20.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,68.33,0.0,31.67,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3093534,24.4525,28.8809267,8.856853402,15301.82411,0.425,412.8,0.275,80.025,33.29388071,23.76801864,28.53094968,9.525862069,23027.94772,0.275862069,237.7,0.137931034,78.81800081,32.5022427,22.7113336,27.60678815,9.790909091,13505.75806,0.060606061,163.0,0.181818182,79.27759271
4330,4089,Manual,SI,DK 234,Algodón,NO,Manual,NO,5180.232558,4.0,47.0,85.0,65000,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,18.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,29.0,LENTO A MUY LENTO,NINGUNO,0.0,46.67,0.0,0.0,0.0,0.0,0.0,53.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.755,23.635,28.195,9.12,16424.62762,0.225,330.8,0.225,84.16256302,32.55581953,23.17306091,27.86444022,9.382758621,23957.28708,0.155172414,174.9,0.120689655,83.15453752,31.69976663,23.39720252,27.54848457,8.302564103,15239.45261,0.0,138.4,0.076923077,83.16523124
4331,4094,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,5434.883721,5.0,47.0,90.0,60000,10,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,23.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,25.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,23.63,28.19,9.12,16404.94614,0.225,316.1,0.225,84.11256302,32.56099195,23.18857815,27.87478505,9.372413793,23981.99764,0.155172414,168.5,0.103448276,83.13876827,31.72914232,23.57803121,27.65358677,8.151111111,17483.02016,0.0,159.3,0.088888889,83.20983009
4332,4093,Mecanizado,SI,DK 234,Frijol,NO,Manual,NO,5148.837209,4.0,46.0,84.0,65000,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,18.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,27.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,56.67,43.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.81,23.66,28.235,9.15,16512.35073,0.225,348.3,0.25,83.78916666,32.33545691,23.02856036,27.68200864,9.306896552,23801.56245,0.103448276,139.0,0.086206897,83.14061067,31.75525462,23.55525462,27.65525462,8.2,14366.17659,0.0,154.8,0.108108108,83.28826626
4333,4090,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,5720.930233,4.0,48.0,81.0,65000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,13.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85,23.8,28.325,9.05,16403.47834,0.275,315.5,0.2,84.08490828,32.65880449,23.29328725,27.97604587,9.365517241,23934.26995,0.172413793,212.6,0.155172414,83.2777772,31.73006029,23.21339362,27.47172695,8.516666667,14454.38311,0.0,58.3,0.027777778,82.94115982
4335,4082,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,SI,6006.976744,4.0,47.0,81.0,65000,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,20.0,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,23.0,LENTO A MUY LENTO,NINGUNO,0.0,36.67,0.0,0.0,0.0,0.0,0.0,63.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91,23.83,28.37,9.08,16491.428,0.3,337.9,0.225,83.93490828,32.55863118,23.24483808,27.90173463,9.313793103,23779.6156,0.155172414,190.2,0.137931034,83.34156232,31.81977777,23.2483492,27.53406349,8.571428571,14159.00938,0.0,58.3,0.028571429,82.83377761
