ID_EVENTO,ID_LOTE,ID_FINCA,ID_PROD,LAT_LOTE,LONG_LOTE,FECHA_SIEMBRA,TIPO_SIEMBRA,NUM_SEMILLAS,SEM_TRATADAS,DIST_SURCOS,DIST_PLANTAS,TIPO_CULTIVO,COLOR_ENDOSPERMO,SEM_POR_SITIO,TIPO_DE_SEMILLA,HABITO_CRECIMIENTO,MATERIAL_GENETICO,OBJ_RDT,CULT_ANT,DRENAJE,FECHA_EMERGENCIA,POBLACION_20DIAS,FECHA_FLORACION,FECHA_COSECHA,METODO_COSECHA,RDT,PROD_COSECHADO,NOMBRE_LOTE,ORIGEN_SEMILLA,INOCULACION_SEMILLAS,NUEVA_INOCULACION_SEMILLAS,PRODUCTO_USADO,TIPO_MATERIAL,NUEVO_MATERIAL_GENETICO,OTRO_CULT_ANT,RESIEMBRA,CANTIDAD_TOTAL,HUMEDAD,ALMACENAMIENTO_FINCA,OBSERVACIONES_COSECHA,DEPARTAMENTO,MUNICIPIO,AREA
835,711,706,846,8.960555556,-75.41444444,5/15/2014,Mecanizado,73000,SI,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35,5500,Maiz,SI,5/20/2014,66000,7/5/2014,9/29/2014,Mecanizada,4300,Grano seco,LA COQUERA,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,27950,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,6.5
836,712,707,847,8.8775,-76.28138889,5/10/2014,Mecanizado,68000,SI,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,5500,Algodón,SI,5/15/2014,63000,6/29/2014,9/20/2014,Mecanizada,5000,Grano seco,EL VENTANAL,NULL,NULL,NULL,Fungicida+Insecticida,Hibrido,SV-1035,NULL,NULL,40000,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,8
838,714,709,849,8.856111111,-76.46222222,5/10/2014,Mecanizado,67000,SI,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,5800,Maiz,SI,5/17/2014,64000,6/29/2014,9/8/2014,Manual,4800,Grano seco,COCO ARRIBA,NULL,NULL,NULL,Insecticidas,Hibrido,SV-1035,NULL,NULL,15840,18,NO,,CÓRDOBA,CIÉNAGA DE ORO,3.3
839,715,710,505,8.716388889,-75.92388889,4/30/2013,Manual,65000,SI,0.8,0.2,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35,5000,Algodón,SI,5/6/2013,60000,6/17/2013,9/5/2013,Manual,5500,Grano seco,EL PAJONAL,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,11000,17,NO,,CÓRDOBA,CERETÉ,2
840,716,711,850,8.789722222,-75.70861111,5/23/2014,Mecanizado,67000,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,6000,Algodón,SI,5/30/2014,64000,7/12/2014,10/7/2014,Mecanizada,5000,Grano seco,LOS VENADOS,NULL,NULL,NULL,NULL,Hibrido,IMPACTO BT,NULL,NULL,30000,19,NO,,CÓRDOBA,CERETÉ,6
841,717,712,851,8.975555556,-75.49638889,5/1/2013,Manual,68400,SI,0.8,0.2,Maiz,Amarillo,3,N/A,N/A,Otro,5800,Algodón,SI,5/13/2013,63000,6/23/2013,9/17/2013,Manual,6500,Grano seco,TOLEDO,NULL,NULL,NULL,Insecticidas,Hibrido,IMPACTO CL,NULL,NULL,6500,17,NO,,CÓRDOBA,MONTERÍA,1
1770,1547,1381,1496,8.898611111,-75.79166667,8/28/2014,Manual,60000,SI,0.8,0.2,Maiz,Amarillo,3,N/A,N/A,Otro,3.5,Maiz,NO,9/1/2014,59000,10/12/2014,1/20/2015,Manual,3800,Grano seco,LA ESPERANZA,NULL,NULL,NULL,Fungicidas,Hibrido,SV-1035,NULL,NULL,4750,18,NO,,CÓRDOBA,CIÉNAGA DE ORO,1.25
1771,1548,1382,1497,8.865833333,-75.71194444,8/29/2014,Manual,65000,SI,0.8,0.2,Maiz,Amarillo,2,N/A,N/A,Otro,3500,Maiz,NO,9/3/2014,62000,10/17/2014,1/29/2015,Manual,4000,Grano seco,SANTA TERESA,NULL,NULL,NULL,Fungicidas,Hibrido,SV-1035,NULL,NULL,4000,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,1
1772,1549,1383,1498,8.901666667,-75.76416667,10/1/2014,Manual,60000,NO,0.8,0.2,Maiz,Amarillo,2,N/A,N/A,Otro,3000,Maiz,NO,10/8/2014,58000,11/14/2014,2/6/2015,Manual,3600,Grano seco,LA CASITA,NULL,NULL,NULL,NULL,Hibrido,SV-1035,NULL,NULL,3600,20,NO,,CÓRDOBA,CERETÉ,1
1773,1550,1384,1499,8.873611111,-75.70916667,9/19/2014,Mecanizado,80000,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,4000,Maiz,SI,9/23/2014,75000,11/15/2014,1/30/2015,Manual,4500,Grano seco,LA REFORMA,NULL,NULL,NULL,NULL,Hibrido,SV-1035,NULL,NULL,13500,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,3
1778,1555,1388,1504,8.878611111,-75.70666667,8/10/2014,Manual,65000,SI,0.8,0.2,Maiz,Blanco,2,N/A,N/A,DK 234 YGRR,5500,Maiz,SI,8/16/2014,60000,9/27/2014,12/23/2014,Manual,5000,Grano seco,VILLA ESTER,NULL,NULL,NULL,Fungicidas,Hibrido,,NULL,NULL,15000,17,NO,,CÓRDOBA,CIÉNAGA DE ORO,3
1799,1575,1407,1522,9.099166667,-75.86944444,8/27/2014,Mecanizado,60000,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234,5000,Maiz,SI,9/2/2014,58000,10/14/2014,1/5/2015,Mecanizada,4000,Grano seco,LOS CEDROS,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,16000,18,NO,,CÓRDOBA,COTORRA,4
1800,1576,1408,1523,8.906111111,-75.75777778,9/8/2014,Manual,65000,SI,0.8,0.2,Maiz,Amarillo,3,N/A,N/A,DK7088,4500,Maiz,NO,9/15/2014,62000,10/22/2014,1/28/2015,Manual,4000,Grano seco,VILCHEZ,NULL,NULL,NULL,Fungicidas,Hibrido,,NULL,NULL,4000,17,NO,,CÓRDOBA,CERETÉ,1
2007,1789,1662,1825,9.188794444,-75.82285,5/8/2015,Mecanizado,18,SI,0.8,0.15,Maiz,Amarillo,1,N/A,N/A,DK7088,5000,Algodón,SI,5/17/2015,60000,7/3/2015,9/28/2015,Mecanizada,3200,Grano seco,las 15,NULL,NULL,NULL,Fungicidas,Hibrido,,NULL,NULL,48000,18,NO,el intenso verano  que se presento en el mes de junio,CÓRDOBA,LORICA,15
2008,1790,1663,1826,8.97405,-75.62902222,5/15/2015,Manual,20,SI,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35,6000,Algodón,SI,5/19/2015,62000,7/7/2015,9/17/2015,Manual,1600,Grano seco,el naranjo,NULL,NULL,NULL,Fungicidas,Hibrido,,NULL,NULL,1600,19,NO,intensa sequía presente en el mes de junio,CÓRDOBA,CIÉNAGA DE ORO,1.3
2010,1792,1676,1841,8.950055556,-75.8,5/27/2015,Mecanizado,28,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7.5,Algodón,SI,6/1/2015,75000,7/18/2015,10/4/2015,Mecanizada,6000,Grano seco,Los Alvarez,NULL,NULL,NULL,Insecticidas,OGM,PIONEER 4082 WH ,NULL,NULL,54000,18,NO,,CÓRDOBA,SAN PELAYO,9
2011,1793,1677,1842,8.905,-75.8045,5/27/2015,Mecanizado,28,SI,0.8,0.13,Maiz,Blanco,1,N/A,N/A,Otro,7,Algodón,SI,6/1/2015,75000,7/18/2015,9/28/2015,Mecanizada,6100,Grano seco,Chuchurubi 2,NULL,NULL,NULL,Insecticidas,OGM,PIONEER 4082 WH,NULL,NULL,9150,20,NO,,CÓRDOBA,CERETÉ,1.5
2012,1794,1678,1856,9.093333333,-75.80024167,5/25/2015,Mecanizado,17,NO,0.8,0.17,Maiz,Amarillo,1,N/A,N/A,PAC 105,6000,Algodón,SI,5/28/2015,60000,7/16/2015,10/1/2015,Manual,3500,Grano seco,Las cruces,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,7000,20,NO,,CÓRDOBA,LORICA,2
2013,1796,1681,1866,9.078861111,-75.81130556,5/23/2015,Mecanizado,19,SI,0.8,0.17,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6500,Algodón,SI,5/27/2015,62000,7/15/2015,9/28/2015,Manual,4100,Grano seco,Camelia,NULL,NULL,NULL,Fungicida+Insecticida,Hibrido,,NULL,NULL,34400,20,NO,,CÓRDOBA,LORICA,8.4
2014,1797,1680,1866,9.091111111,-75.8125,5/24/2015,Mecanizado,17,NO,0.8,0.17,Maiz,Amarillo,1,N/A,N/A,PAC 105,6000,Algodón,NO,5/28/2015,60000,7/14/2015,9/22/2015,Manual,2300,Grano seco,el totumo,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,2300,20,NO,,CÓRDOBA,LORICA,1.2
2015,1798,1682,1843,8.905333333,-75.80452778,5/27/2015,Mecanizado,28,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7000,Algodón,SI,6/1/2015,75000,7/18/2015,10/7/2015,Mecanizada,5900,Grano seco,Chuchurubi 1,NULL,NULL,NULL,Insecticidas,OGM,PIONEER 4082 WH,NULL,NULL,11800,18,NO,,CÓRDOBA,CERETÉ,2
2016,1799,1683,1843,8.90525,-75.80505556,5/28/2015,Mecanizado,23,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,Otro,8000,Algodón,SI,6/2/2015,75500,7/17/2015,10/7/2015,Mecanizada,5890,Grano seco,La Envidia,NULL,NULL,NULL,Insecticidas,Hibrido,Lucino,NULL,NULL,17690,19,NO,,CÓRDOBA,CERETÉ,3
2017,1800,1684,1876,9.190894444,-75.82161944,5/18/2015,Mecanizado,20,NO,0.8,0.17,Maiz,Amarillo,1,N/A,N/A,Otro,7000,Algodón,NO,5/19/2015,60000,7/8/2015,9/21/2015,Manual,1300,Grano seco,la tierra fertil,NULL,NULL,NULL,NULL,Hibrido,ADV 9339,NULL,NULL,5200,20,NO,la sequía presente durante el ciclo del cultivo,CÓRDOBA,LORICA,4.1
2018,1801,1700,1894,8.907977778,-75.77895278,5/25/2015,Mecanizado,16,NO,0.8,0.16,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6800,Algodón,SI,5/29/2015,62500,7/15/2015,9/29/2015,Mecanizada,5500,Grano seco,la orilla del caño,NULL,NULL,NULL,NULL,OGM,,NULL,1,7150,18.5,NO,estres hidrico,CÓRDOBA,CERETÉ,1.3
2019,1802,1701,1895,8.923988889,-75.79345278,5/26/2015,Mecanizado,22,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6500,Algodón,SI,6/1/2015,60000,7/25/2015,10/12/2015,Manual,2232,Mazorca (fresca),gustavo,NULL,NULL,NULL,NULL,OGM,,NULL,2,NULL,NULL,NO,estrés hidrico.,CÓRDOBA,CERETÉ,2
2020,1803,1702,1896,8.95325,-75.74555556,5/17/2015,Mecanizado,17,NO,0.8,0.16,Maiz,Blanco,1,N/A,N/A,Otro,6000,Algodón,SI,5/23/2015,68000,7/15/2015,9/19/2015,Manual,4200,Grano seco,los corrales ,NULL,NULL,NULL,NULL,Hibrido,P3699W,NULL,1,12600,21,NO,estrés hidrico,CÓRDOBA,CERETÉ,3
2021,1804,1703,1897,8.955094444,-75.74631944,5/20/2015,Mecanizado,20,NO,0.9,0.125,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Algodón,NO,5/25/2015,84000,7/17/2015,9/18/2015,Manual,6300,Grano seco,el puente,NULL,NULL,NULL,NULL,OGM,P4082WH,NULL,1,6300,19,NO,,CÓRDOBA,CERETÉ,1
2022,1805,1704,1898,8.86525,-75.74630556,5/26/2015,Manual,23,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Otro,5100,Algodón,SI,5/31/2015,69500,7/14/2015,9/28/2015,Manual,3500,Grano seco,lote maiz,NULL,NULL,NULL,NULL,Hibrido,SV 1035,NULL,1,3500,22,NO,ESTRÉS  HIDRICO,CÓRDOBA,CERETÉ,1
2023,1806,1710,1902,8.879919444,-75.81841389,5/5/2015,Manual,17,SI,0.8,0.25,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35,5000,Maiz,SI,5/10/2015,55000,6/25/2015,10/5/2015,Manual,2080,Mazorca (fresca),mamón 1,NULL,NULL,NULL,Fungicidas,Hibrido,,NULL,0,NULL,NULL,NO,estres hidrico,CÓRDOBA,CERETÉ,1
2029,1812,1711,1903,8.877253128,-75.81922778,5/20/2015,Mecanizado,20,NO,0.8,0.16,Maiz,Amarillo,1,N/A,N/A,Otro,6000,Algodón,SI,5/24/2015,60000,7/10/2015,9/15/2015,Manual,2350,Grano seco,san nicolas ,NULL,NULL,NULL,NULL,Hibrido,SV1035,NULL,0,7050,20,NO,estres hidrico,CÓRDOBA,CERETÉ,3
2030,1814,1714,1907,8.877211111,-75.82514722,5/30/2015,Mecanizado,21,NO,0.8,0.16,Maiz,Blanco,1,N/A,N/A,PIONEER 30F32HW,7300,NULL,SI,6/5/2015,58000,7/14/2015,10/5/2015,Manual,5700,Grano seco,moja santo,NULL,NULL,NULL,NULL,OGM,,algodón y frijol,0,13680,21,NO,,CÓRDOBA,CERETÉ,2.4
2031,1815,1715,1844,8.965555556,-75.79741667,5/26/2015,Mecanizado,28,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,Otro,7000,Algodón,SI,5/31/2015,75000,7/17/2015,9/29/2015,Mecanizada,5500,Grano seco,San Antonio 2,NULL,NULL,NULL,Insecticidas,OGM,PIONEER 4082WH,NULL,NULL,40700,19,NO,,CÓRDOBA,SAN PELAYO,7.4
2032,1816,1716,1920,8.930150592,-75.8378772,5/21/2015,Mecanizado,20,NO,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),6500,Algodón,SI,5/26/2015,72000,7/10/2015,9/24/2015,Manual,3700,Grano seco,Parcela Incora,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,18500,18,NO,Las pocas lluvias que cayeron en la zona,CÓRDOBA,SAN PELAYO,5
2034,1817,1717,1921,8.94525,-75.83511111,5/22/2015,Mecanizado,25,SI,0.8,0.13,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35,7500,Algodón,SI,5/27/2015,70000,7/16/2015,8/10/2015,Mecanizada,30000,Ensilaje,Mata de Lata,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,300000,NULL,NO,,CÓRDOBA,SAN PELAYO,10
2035,1820,1720,1924,8.889105556,-75.81840278,5/26/2015,Mecanizado,18,NO,0.8,0.125,Maiz,Amarillo,1,N/A,N/A,Otro,8000,Frijol,SI,5/29/2015,70000,7/14/2015,10/10/2015,Manual,4000,Grano seco,mi principio,NULL,NULL,NULL,NULL,Hibrido,sv 1035,NULL,0,6000,20,NO,estres hidrico,CÓRDOBA,CERETÉ,1.5
2038,1822,1722,1925,8.891635754,-75.81876618,5/20/2015,Mecanizado,20,NO,0.8,0.16,Maiz,Amarillo,1,N/A,N/A,Otro,6000,NULL,SI,5/25/2015,58000,7/10/2015,10/8/2015,Manual,3000,Grano seco,los veremos,NULL,NULL,NULL,NULL,Hibrido,sv 1035,frijol  y algodón ,0,21000,18,NO,estres hidrico,CÓRDOBA,CERETÉ,7
2039,1823,1723,1926,8.890177778,-75.81675,5/27/2015,Manual,20,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,DK 1040,5000,Frijol,SI,6/1/2015,66000,7/20/2015,10/5/2015,Manual,2000,Grano seco,pasatiempo,NULL,NULL,NULL,NULL,Hibrido,,NULL,0,3000,18,SI,estrés hidrico.,CÓRDOBA,CERETÉ,1.5
2040,1824,1724,1927,8.919763748,-75.76561017,5/31/2015,Mecanizado,21,NO,0.8,0.16,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),6000,Algodón,SI,6/4/2015,65000,7/24/2015,9/29/2015,Mecanizada,2200,Grano seco,molino,NULL,NULL,NULL,NULL,Hibrido,,NULL,0,30800,22,NO,estres hidrico,CÓRDOBA,CERETÉ,14
2041,1825,1725,1928,8.91297628,-75.76676621,5/28/2015,Mecanizado,21,NO,0.8,0.165,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),9000,Algodón,SI,6/1/2015,70000,7/18/2015,9/30/2015,Mecanizada,2300,Grano seco,el encanto 1,NULL,NULL,NULL,NULL,Hibrido,,NULL,0,34500,22,NO,estres hidrico,CÓRDOBA,CERETÉ,15
2042,1826,1726,1929,8.909429094,-75.76712283,5/3/2015,Mecanizado,20,NO,0.8,0.14,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7000,Algodón,SI,5/8/2015,87500,6/25/2015,8/25/2015,Manual,2600,Grano seco,la esperanza,NULL,NULL,NULL,NULL,OGM,,NULL,1,10400,20,SI,estrés hidrico,CÓRDOBA,CERETÉ,4
2043,1827,1727,1930,8.915188814,-75.76638889,5/18/2015,Mecanizado,20,NO,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),6000,Algodón,SI,5/22/2015,70000,7/10/2015,9/18/2015,Manual,1200,Grano seco,el encanto 2,NULL,NULL,NULL,NULL,Hibrido,,NULL,0,1800,26,NO,"estrés hidrico , volcamiento por  viento.  influye en  el bajo rendimiento.",CÓRDOBA,CERETÉ,1.5
2044,1828,1728,1931,8.937051501,-75.76817204,5/15/2015,Manual,24,SI,0.9,0.3,Maiz,Amarillo,3,N/A,N/A,PAC 105,0,Pastos,SI,5/20/2015,66000,7/7/2015,9/21/2015,Manual,4000,Grano seco,roble 2,NULL,NULL,NULL,Fungicidas,Hibrido,,NULL,0,4000,24,NO,época seca durante la  etapa mas productiva   y volcamiento  por  vientos fuertes,CÓRDOBA,CERETÉ,1
2045,1829,1729,1931,8.934349447,-75.77053586,5/15/2015,Manual,24,NO,0.9,0.3,Maiz,Blanco,3,N/A,N/A,P3966 (Pioneer),6200,Algodón,SI,5/20/2015,66000,7/6/2015,9/20/2015,Manual,5800,Grano seco,roble 1,NULL,NULL,NULL,NULL,Hibrido,,NULL,0,20300,23,NO,,CÓRDOBA,CERETÉ,3.5
2046,1832,1732,1934,9.1005,-75.81486111,5/20/2015,Manual,15,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PAC 105,6000,Algodón,NO,5/24/2015,60000,7/10/2015,8/9/2015,Mecanizada,14500,Ensilaje,la fe,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,14500,NULL,NO,,CÓRDOBA,LORICA,1
2047,1833,1733,1935,9.1185,-75.79641667,5/20/2015,Manual,20,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,DK 234,6000,Algodón,NO,5/24/2015,60000,7/12/2015,9/28/2015,Manual,2200,Grano seco,la poza,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,4400,20,NO,,CÓRDOBA,LORICA,2
2048,1830,1730,1932,8.897564749,-75.77410374,5/28/2015,Mecanizado,20,NO,0.9,0.25,Maiz,Blanco,3,N/A,N/A,DK 234,7000,Algodón,NO,5/31/2015,55000,7/12/2015,10/2/2015,Manual,4600,Grano seco,agua caliente,NULL,NULL,NULL,NULL,OGM,,NULL,1,6900,34,NO,estrés hidrico.  lo  recogió y  vendió con  esa humedad porque necesitaba   dinero pronto.,CÓRDOBA,CERETÉ,1.5
2050,1871,1754,1919,8.898472222,-75.76838889,5/16/2015,Mecanizado,28,SI,0.8,0.12,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7000,Algodón,SI,5/21/2015,75000,7/5/2015,9/20/2015,Mecanizada,6300,Grano seco,SAN ANTONIO 1,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,44100,19,NO,,CÓRDOBA,CERETÉ,7
2051,1818,1719,1841,8.96575,-75.79744444,5/26/2015,Mecanizado,28,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7000,Algodón,SI,5/31/2015,75500,7/17/2015,9/27/2015,Mecanizada,6000,Grano seco,El Reposo 1,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,36000,19,NO,,CÓRDOBA,SAN PELAYO,6
2052,1819,1718,1922,8.953027778,-75.79072222,5/18/2015,Mecanizado,28,SI,0.8,0.13,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7000,Algodón,SI,5/23/2015,76000,7/8/2015,9/22/2015,Mecanizada,7000,Grano seco,Vietnan,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,70000,20,NO,,CÓRDOBA,SAN PELAYO,10
2053,1872,1755,1921,8.940555556,-75.76797222,5/25/2015,Mecanizado,28,SI,0.8,0.13,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7000,Algodón,SI,5/30/2015,75000,7/17/2015,9/25/2015,Mecanizada,6950,Grano seco,EL ZAPAL,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,382250,18,NO,,CÓRDOBA,CERETÉ,55
2057,1795,1679,1859,9.089888889,-75.80655556,5/20/2015,Mecanizado,16,NO,0.8,0.17,Maiz,Amarillo,1,N/A,N/A,PAC 105,5000,Algodón,NO,5/24/2015,60000,7/10/2015,9/28/2015,Manual,1800,Grano seco,el peaje,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,1800,19,NO,déficit de lluvia,CÓRDOBA,LORICA,1
2063,1879,1761,1935,9.117527778,-75.79205556,5/18/2015,Manual,20,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,DK 234,6000,Algodón,NO,5/22/2015,60000,7/8/2015,9/28/2015,Manual,2400,Grano seco,el paño,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,2400,19,NO,déficit de lluvia,CÓRDOBA,LORICA,2
2064,1882,1765,1844,8.977527778,-75.807,6/1/2015,Mecanizado,19,SI,0.8,0.12,Maiz,Amarillo,1,N/A,N/A,DK 1596,6500,Algodón,SI,6/6/2015,68000,7/24/2015,8/19/2015,Mecanizada,30000,Ensilaje,Marin 1,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,210000,NULL,NO,,CÓRDOBA,SAN PELAYO,7
2065,1880,1764,1901,9.098888889,-75.80758333,5/12/2015,Mecanizado,20,SI,0.8,0.17,Maiz,Amarillo,1,N/A,N/A,Impacto (Syngenta),6000,Algodón,SI,5/18/2015,60000,7/7/2015,9/22/2015,Mecanizada,3300,Grano seco,el galpon,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,66000,20,NO,,CÓRDOBA,LORICA,20
2066,1881,1763,1947,9.118138889,-75.79680556,5/18/2015,Manual,20,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,DK 234,5500,Algodón,NO,5/23/2015,60000,7/12/2015,9/23/2015,Manual,2600,Grano seco,la poza,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,2600,20,NO,déficit de lluvia,CÓRDOBA,LORICA,1
2067,1883,1766,1844,8.977416667,-75.806,6/1/2015,Mecanizado,22,SI,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 H,6500,Algodón,SI,6/6/2015,72000,7/24/2015,8/18/2015,Mecanizada,30000,Ensilaje,Marin 2,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,375000,NULL,NO,,CÓRDOBA,SAN PELAYO,12.5
2068,1887,1770,1949,9.105305556,-75.79336111,5/20/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,DK 1596,4500,Algodón,NO,5/23/2015,60000,7/8/2015,9/25/2015,Manual,2800,Grano seco,BUENA DICHA,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,5600,20,NO,,CÓRDOBA,LORICA,2
2069,1904,1783,1961,9.047703481,-75.78254888,5/22/2015,Mecanizado,25,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Otro,8500,Algodón,SI,5/27/2015,62500,7/12/2015,10/12/2015,Mecanizada,3700,Grano seco,puerto grande,NULL,NULL,NULL,NULL,Hibrido,SV 9339,NULL,0,35150,18,NO,estrés hidrico,CÓRDOBA,COTORRA,9.5
2070,1886,1768,1952,9.118972222,-75.79822222,5/23/2015,Manual,16,NO,0.8,0.4,Maiz,Amarillo,3,N/A,N/A,PAC 105,5000,Algodón,SI,5/27/2015,60000,7/12/2015,9/28/2015,Manual,3100,Grano seco,LA POZA,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,3100,20,NO,,CÓRDOBA,LORICA,2.5
2071,1889,1771,1950,9.117972222,-75.79205556,5/25/2015,Mecanizado,20,NO,0.8,0.17,Maiz,Blanco,1,N/A,N/A,DK 234,6000,Algodón,NO,5/29/2015,60000,7/18/2015,10/2/2015,Manual,1900,Grano seco,EL PAÑO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,7600,18,NO,déficit de lluvia,CÓRDOBA,LORICA,4
2072,1891,1773,1950,9.117583333,-75.79591667,5/21/2015,Mecanizado,20,NO,0.8,0.17,Maiz,Blanco,1,N/A,N/A,DK 234,7000,Algodón,SI,5/24/2015,62000,7/9/2015,9/28/2015,Manual,2400,Grano seco,VIJAGUAL,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,9600,20,NO,déficit de lluvia,CÓRDOBA,LORICA,5
2073,1894,1775,1951,9.119083333,-75.79727778,5/20/2015,Mecanizado,21,NO,0.8,0.17,Maiz,Blanco,1,N/A,N/A,DK 234,5000,Frijol,NO,5/23/2015,60000,7/9/2015,9/28/2015,Manual,3400,Grano seco,LA POZA,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,3400,20,NO,,CÓRDOBA,LORICA,1
2074,1897,1776,1953,9.138305556,-75.77797222,5/23/2015,Mecanizado,20,NO,0.8,0.17,Maiz,Blanco,1,N/A,N/A,DK 234,6000,Algodón,NO,5/27/2015,60000,7/14/2015,10/2/2015,Manual,3100,Grano seco,CHIMASITO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,6200,20,NO,,CÓRDOBA,LORICA,2
2076,1898,1780,1954,9.062472222,-75.82288889,5/18/2015,Mecanizado,20,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234,5000,Algodón,NO,5/22/2015,60000,7/9/2015,9/28/2015,Manual,3000,Grano seco,EL RECREO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,9900,20,NO,,CÓRDOBA,LORICA,3.3
2077,1899,1778,1954,9.071638889,-75.82477778,5/24/2015,Mecanizado,20,NO,0.8,0.17,Maiz,Blanco,1,N/A,N/A,DK 234,5000,Algodón,NO,5/28/2015,60000,7/13/2015,10/2/2015,Manual,3200,Grano seco,VILLA MARIA,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,6400,20,NO,,CÓRDOBA,LORICA,2
2078,1884,1767,1919,8.898833333,-75.7605,5/18/2015,Mecanizado,28,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7500,Algodón,SI,5/23/2015,75000,7/9/2015,9/20/2015,Mecanizada,6300,Grano seco,SAN ANTONIO 2,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,94500,19,NO,,CÓRDOBA,CERETÉ,15
2079,1905,1786,1966,8.936779146,-75.7699088,5/7/2015,Manual,26,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,DK 234,7500,Algodón,SI,5/12/2015,73000,6/27/2015,9/20/2015,Manual,5100,Grano seco,El Zapal,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,5100,20,SI,El Verano afecto,CÓRDOBA,CERETÉ,1
