ID_EVENTO,ID_PROD,FECHA_FERT,ID_FER_QUI,TIPO_FERTILIZACION,CANTIDAD_PROD_FERTI,PROD_QUI,PROD_ORG,PROD_ENM,N,P,K
1019,946,9/20/2014,1373,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1022,231,9/10/2014,1380,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1023,635,8/31/2014,1383,Quimica,50,Fosfato diamonico DAP,,,18,46,0
1024,236,9/03/2014,1386,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1037,995,8/25/2014,1417,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1185,1106,10/28/2014,1602,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1188,1108,10/15/2014,1609,Quimica,300,Fosfato diamonico DAP,,,18,46,0
1191,1111,10/23/2014,1614,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1212,1071,3/26/2014,1655,Quimica,300,Fosfato diamonico DAP,,,18,46,0
1214,1073,5/19/2015,5991,Quimica,122,Fosfato diamonico DAP,,,18,46,0
1217,1130,9/30/2014,1668,Quimica,150,Fosfato diamonico DAP,,,18,46,0
1653,506,9/25/2013,2423,Quimica,150,Fosfato diamonico DAP,,,18,46,0
1656,899,10/04/2014,2441,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1657,514,10/05/2013,2451,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1662,520,9/25/2013,2484,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1663,520,9/25/2013,2493,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1663,520,10/15/2013,2495,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1669,525,10/09/2013,2527,Quimica,50,Fosfato diamonico DAP,,,18,46,0
1670,526,10/09/2013,2534,Quimica,50,Fosfato diamonico DAP,,,18,46,0
1703,974,3/22/2013,2679,Quimica,200,Fosfato diamonico DAP,,,18,46,0
1745,833,4/07/2014,2808,Quimica,250,Fosfato diamonico DAP,,,18,46,0
1781,1506,11/06/2014,2884,Quimica,300,Fosfato diamonico DAP,,,18,46,0
1785,1510,11/27/2014,2895,Quimica,300,Fosfato diamonico DAP,,,18,46,0
1789,1513,9/15/2014,2907,Quimica,250,Fosfato diamonico DAP,,,18,46,0
1791,1510,12/01/2014,2912,Quimica,250,Fosfato diamonico DAP,,,18,46,0
1792,1510,11/06/2014,2915,Quimica,250,Fosfato diamonico DAP,,,18,46,0
1798,1501,11/07/2014,2927,Quimica,250,Fosfato diamonico DAP,,,18,46,0
1812,1532,8/30/2014,2957,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1815,1533,10/04/2014,2963,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1816,1539,10/02/2014,2969,Quimica,150,Fosfato diamonico DAP,,,18,46,0
1817,1536,9/04/2014,2975,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1818,1534,10/23/2014,2980,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1819,1540,10/03/2014,2985,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1820,1542,9/17/2014,2991,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1821,1541,9/03/2014,2996,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1822,1538,9/29/2014,3002,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1823,1537,10/09/2014,3009,Quimica,150,Fosfato diamonico DAP,,,18,46,0
1835,1562,10/24/2014,3044,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1836,1563,3/05/2014,3046,Quimica,250,Fosfato diamonico DAP,,,18,46,0
1839,1566,3/30/2014,3054,Quimica,4,Fosfato diamonico DAP,,,18,46,0
1840,1567,3/20/2014,3056,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1877,1699,2/10/2015,3224,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1920,692,5/15/2015,5965,Quimica,122,Fosfato diamonico DAP,,,18,46,0
1921,1747,5/15/2015,5974,Quimica,122,Fosfato diamonico DAP,,,18,46,0
1922,1748,4/16/2015,5976,Quimica,122,Fosfato diamonico DAP,,,18,46,0
1923,1749,5/21/2015,5980,Quimica,122,Fosfato diamonico DAP,,,18,46,0
1924,1069,6/20/2015,5983,Quimica,122,Fosfato diamonico DAP,,,18,46,0
1925,1070,5/14/2015,5986,Quimica,122,Fosfato diamonico DAP,,,18,46,0
1929,633,4/24/2015,5994,Quimica,122,Fosfato diamonico DAP,,,18,46,0
1939,1716,3/01/2015,3278,Quimica,50,Fosfato diamonico DAP,,,18,46,0
1941,1714,3/16/2015,3294,Quimica,50,Fosfato diamonico DAP,,,18,46,0
1942,1704,2/24/2015,3303,Quimica,100,Fosfato diamonico DAP,,,18,46,0
1943,1713,3/09/2015,3309,Quimica,50,Fosfato diamonico DAP,,,18,46,0
1947,1756,3/14/2015,3340,Quimica,50,Fosfato diamonico DAP,,,18,46,0
1948,1757,5/11/2015,3347,Quimica,50,Fosfato diamonico DAP,,,18,46,0
1951,692,4/28/2015,5970,Quimica,122,Fosfato diamonico DAP,,,18,46,0
2011,1842,5/27/2015,3450,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2015,1843,5/27/2015,3453,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2016,1843,5/28/2015,3456,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2034,1921,5/22/2015,3483,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2050,1919,5/16/2015,3515,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2052,1922,6/18/2015,3520,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2053,1921,5/25/2015,3522,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2064,1844,6/01/2015,3531,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2067,1844,6/01/2015,3536,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2078,1919,5/18/2015,3555,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2106,1843,6/23/2015,3595,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2107,1842,5/19/2015,3600,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2111,2018,5/01/2015,3611,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2119,1921,5/22/2015,3622,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2120,1842,5/30/2015,3625,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2123,2026,4/05/2015,3738,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2224,2050,7/10/2015,3823,Quimica,100,Fosfato diamonico DAP,,,18,46,0
2225,2049,7/10/2015,3824,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2257,1726,4/03/2015,3926,Quimica,100,Fosfato diamonico DAP,,,18,46,0
2470,2346,5/28/2015,4419,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2471,2346,5/28/2015,4421,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2829,1735,5/05/2015,6140,Quimica,100,Fosfato diamonico DAP,,,18,46,0
2849,2563,3/19/2016,6432,Quimica,5,6,Fosfato diamonico DAP,,,18,46,0
2903,2592,3/03/2015,5778,Quimica,150,Fosfato diamonico DAP,,,18,46,0
2910,2622,5/22/2015,5786,Quimica,50,Fosfato diamonico DAP,,,18,46,0
2990,2670,6/01/2015,5999,Quimica,122,Fosfato diamonico DAP,,,18,46,0
3025,2704,8/22/2015,6117,Quimica,175,Fosfato diamonico DAP,,,18,46,0
3026,2613,9/20/2015,6122,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3030,2693,9/17/2015,6133,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3072,388,4/02/2015,6186,Quimica,100,Fosfato diamonico DAP,,,18,46,0
3076,948,4/01/2015,6199,Quimica,100,Fosfato diamonico DAP,,,18,46,0
3077,635,3/20/2015,6202,Quimica,125,Fosfato diamonico DAP,,,18,46,0
3107,2768,11/07/2015,6230,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3124,2780,9/28/2015,6238,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3296,1524,4/12/2016,6633,Quimica,100,Fosfato diamonico DAP,,,18,46,0
3375,3103,6/10/2016,6807,Quimica,78,Fosfato diamonico DAP,,,18,46,0
3376,3111,4/25/2016,6808,Quimica,104,Fosfato diamonico DAP,,,18,46,0
3429,3418,2/16/2016,6911,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3436,3420,2/01/2016,6953,Quimica,46,Fosfato diamonico DAP,,,18,46,0
3436,3420,2/11/2016,6958,Quimica,46,Fosfato diamonico DAP,,,18,46,0
3436,3420,2/21/2016,6960,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3443,3421,2/25/2016,6964,Quimica,46,Fosfato diamonico DAP,,,18,46,0
3445,3423,3/13/2016,6975,Quimica,78,Fosfato diamonico DAP,,,18,46,0
3449,3135,3/11/2016,6997,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3453,3419,3/18/2016,7006,Quimica,46,Fosfato diamonico DAP,,,18,46,0
3453,3419,3/27/2016,7011,Quimica,46,Fosfato diamonico DAP,,,18,46,0
3453,3419,4/08/2016,7012,Quimica,46,Fosfato diamonico DAP,,,18,46,0
3453,3419,4/17/2016,7013,Quimica,46,Fosfato diamonico DAP,,,18,46,0
3457,3475,8/26/2015,7023,Quimica,100,Fosfato diamonico DAP,,,18,46,0
3461,3044,4/18/2016,7059,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3467,234,8/21/2015,7048,Quimica,100,Fosfato diamonico DAP,,,18,46,0
3469,635,8/16/2015,7053,Quimica,125,Fosfato diamonico DAP,,,18,46,0
3470,2986,3/21/2016,7061,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3499,622,8/14/2015,7088,Quimica,125,Fosfato diamonico DAP,,,18,46,0
3511,3118,4/22/2016,7096,Quimica,104,Fosfato diamonico DAP,,,18,46,0
3519,2953,4/05/2016,7127,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3521,2960,3/22/2016,7134,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3523,2960,3/27/2016,7138,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3527,3120,6/04/2016,7150,Quimica,250,Fosfato diamonico DAP,,,18,46,0
3529,2951,4/01/2016,7157,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3532,2986,3/20/2016,7168,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3533,2987,3/25/2016,7171,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3544,2960,3/29/2016,7209,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3555,2952,3/12/2016,7242,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3557,3004,3/24/2016,7250,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3557,3004,4/15/2016,7251,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3558,3003,3/21/2016,7254,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3558,3003,4/11/2016,7255,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3560,3579,9/09/2015,7262,Quimica,150,Fosfato diamonico DAP,,,18,46,0
3577,2991,3/20/2016,7320,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3577,2991,4/30/2016,7321,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3579,3043,3/26/2016,7326,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3580,2972,3/12/2016,7330,Quimica,100,Fosfato diamonico DAP,,,18,46,0
3581,2970,3/03/2016,7335,Quimica,100,Fosfato diamonico DAP,,,18,46,0
3582,2989,3/17/2016,7338,Quimica,25,Fosfato diamonico DAP,,,18,46,0
3585,3012,3/05/2016,7347,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3585,3012,3/25/2016,7348,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3604,2978,4/15/2016,7365,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3611,2966,3/13/2016,7388,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3613,3004,3/21/2016,7395,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3613,3004,4/11/2016,7396,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3613,3004,4/26/2016,7397,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3613,3004,5/06/2016,7398,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3614,2984,3/17/2016,7400,Quimica,25,Fosfato diamonico DAP,,,18,46,0
3620,2981,3/08/2016,7419,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3656,2996,3/05/2016,7491,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3656,2996,3/15/2016,7492,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3656,2996,3/30/2016,7493,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3660,2957,3/23/2016,7503,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3661,2959,3/23/2016,7507,Quimica,50,Fosfato diamonico DAP,,,18,46,0
3678,3624,9/01/2015,7555,Quimica,150,Fosfato diamonico DAP,,,18,46,0
3679,3623,9/03/2015,7558,Quimica,125,Fosfato diamonico DAP,,,18,46,0
3773,3818,4/13/2016,7775,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4147,4437,3/20/2016,8214,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4149,4439,3/18/2016,8220,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4150,4442,3/27/2016,8223,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4151,4438,3/19/2016,8226,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4152,4436,4/07/2016,8229,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4154,4435,3/20/2016,8244,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4160,4443,3/22/2016,8280,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4307,4660,5/16/2016,8334,Quimica,75,Fosfato diamonico DAP,,,18,46,0
4311,4670,4/12/2016,8346,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4313,4675,3/21/2016,8350,Quimica,1,Fosfato diamonico DAP,,,18,46,0
4314,4670,4/12/2016,8355,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4340,4432,4/07/2016,8429,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4348,4440,5/05/2016,8446,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4349,4433,4/26/2016,8448,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4353,4434,4/28/2016,8456,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4356,4707,4/28/2016,8469,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4357,4514,4/12/2016,8471,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4358,4708,4/28/2016,8472,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4363,4428,4/16/2016,8497,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4367,3819,4/02/2016,8629,Quimica,25,Fosfato diamonico DAP,,,18,46,0
4368,3819,4/03/2016,10510,Quimica,150,Fosfato diamonico DAP,,,18,46,0
4370,1922,5/21/2016,8515,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4372,3425,3/28/2016,8524,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4372,3425,4/23/2016,8525,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4373,3452,2/23/2016,8617,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4393,4726,4/10/2016,8599,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4394,4517,4/10/2016,8601,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4398,3419,4/01/2016,8751,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4398,3419,4/12/2016,8752,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4398,3419,4/22/2016,8753,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4416,4519,5/06/2016,8646,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4418,4521,5/08/2016,8651,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4425,4422,4/23/2016,8670,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4426,4422,4/18/2016,8674,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4427,4431,4/10/2016,8677,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4428,4431,4/12/2016,8680,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4448,4427,5/12/2016,8734,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4449,4431,4/08/2016,8737,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4451,3422,3/05/2016,8759,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4487,3426,3/12/2016,8941,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4497,4837,4/25/2016,9023,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4498,4836,4/20/2016,9025,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4516,4838,4/27/2016,9073,Quimica,75,Fosfato diamonico DAP,,,18,46,0
4520,4803,4/15/2016,9083,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4523,4800,4/30/2016,9090,Quimica,125,Fosfato diamonico DAP,,,18,46,0
4529,4806,4/14/2016,9106,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4535,4687,3/20/2016,9120,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4552,4684,4/22/2016,9151,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4552,4684,5/17/2016,9152,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4553,4795,3/31/2016,9153,Quimica,150,Fosfato diamonico DAP,,,18,46,0
4589,4683,4/18/2016,9221,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4592,4699,3/19/2016,9225,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4646,4852,4/15/2016,9401,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4648,4680,5/27/2016,9406,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4649,4849,3/20/2016,9529,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4678,4848,3/17/2016,9535,Quimica,75,Fosfato diamonico DAP,,,18,46,0
4682,4682,5/19/2016,9544,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4685,4699,3/10/2016,9565,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4691,4851,6/08/2016,9566,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4693,4698,5/29/2016,10238,Quimica,100,Fosfato diamonico DAP,,,18,46,0
4694,4692,6/07/2016,9609,Quimica,150,Fosfato diamonico DAP,,,18,46,0
4696,4857,4/24/2016,9676,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4697,4850,6/11/2016,10229,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4698,4689,10/30/2016,10230,Quimica,50,Fosfato diamonico DAP,,,18,46,0
4699,4697,6/10/2016,9612,Quimica,150,Fosfato diamonico DAP,,,18,46,0
4702,4696,8/12/2016,10019,Quimica,150,Fosfato diamonico DAP,,,18,46,0
4703,4695,10/14/2016,9678,Quimica,200,Fosfato diamonico DAP,,,18,46,0
4704,4691,5/12/2016,9570,Quimica,150,Fosfato diamonico DAP,,,18,46,0
4736,4701,6/13/2016,10223,Quimica,75,Fosfato diamonico DAP,,,18,46,0
4743,4651,4/07/2016,10507,Quimica,200,Fosfato diamonico DAP,,,18,46,0
4744,4651,4/12/2016,10512,Quimica,200,Fosfato diamonico DAP,,,18,46,0
1663,520,10/15/2013,2497,Quimica,50,Fosfato monoamonico MAP,,,11,53,0
1711,974,3/28/2014,2704,Quimica,100,Fosfato monoamonico MAP,,,11,53,0
3502,3129,4/30/2016,7095,Quimica,300,Fosfato monoamonico MAP,,,11,53,0
3514,2975,4/12/2016,7106,Quimica,50,Fosfato monoamonico MAP,,,11,53,0
3514,2975,4/22/2016,7107,Quimica,50,Fosfato monoamonico MAP,,,11,53,0
3537,3039,3/27/2016,7183,Quimica,175,Fosfato monoamonico MAP,,,11,53,0
3538,3041,1/15/2016,7187,Quimica,50,Fosfato monoamonico MAP,,,11,53,0
3584,2975,4/11/2016,7343,Quimica,50,Fosfato monoamonico MAP,,,11,53,0
3584,2975,4/21/2016,7345,Quimica,50,Fosfato monoamonico MAP,,,11,53,0
4315,4676,4/25/2016,8359,Quimica,100,Fosfato monoamonico MAP,,,11,53,0
4701,4694,10/06/2016,10235,Quimica,100,FOSQUIMIT,,,0,36,0
2109,2003,6/20/2015,3607,Quimica,1,GLOBAFOL,,,NA,NA,NA
2283,2133,7/07/2015,4023,Quimica,0,5,GLOBAFOL,,,NA,NA,NA
2466,2354,7/07/2015,4412,Quimica,1,GLOBAFOL,,,NA,NA,NA
2825,1736,5/15/2015,5601,Quimica,1,GLOBAFOL,,,NA,NA,NA
3530,2951,2/24/2016,7160,Quimica,225,GUAYACAN,,,13,34,12
3626,3001,4/25/2016,7434,Quimica,150,GUAYACAN,,,13,26,10
3563,2999,4/23/2016,7274,Quimica,250,hydran 19,,,19,4,19
4535,4687,4/26/2016,9121,Quimica,50,HYDRANOVA,,,19,4,19
625,451,9/07/2013,653,Quimica,150,INICIO,,,NA,NA,NA
4690,4633,3/31/2016,9562,Quimica,250,inicio,,,11,25,14
4692,4633,4/09/2016,9569,Quimica,250,inicio,,,11,25,14
4704,4691,5/26/2016,9602,Quimica,50,K Mg-S,,,NA,NA,22
16,34,4/05/2013,166,Quimica,150,KCl,,,0,0,60
27,43,5/06/2013,291,Quimica,75,KCl,,,0,0,60
31,47,4/05/2013,185,Quimica,75,KCl,,,0,0,60
41,51,3/18/2013,282,Quimica,50,KCl,,,0,0,60
44,54,5/25/2013,298,Quimica,100,KCl,,,0,0,60
46,55,4/26/2013,170,Quimica,550,KCl,,,0,0,60
217,240,4/22/2013,3127,Quimica,50,KCl,,,0,0,60
221,242,6/25/2013,3124,Quimica,50,KCl,,,0,0,60
288,269,5/22/2013,1019,Quimica,50,KCl,,,0,0,60
291,273,5/20/2013,1166,Quimica,50,KCl,,,0,0,60
358,231,3/10/2013,234,Quimica,50,KCl,,,0,0,60
359,233,3/10/2013,238,Quimica,50,KCl,,,0,0,60
359,233,4/04/2013,240,Quimica,50,KCl,,,0,0,60
359,233,4/04/2013,244,Quimica,50,KCl,,,0,0,60
386,356,3/13/2013,270,Quimica,75,KCl,,,0,0,60
393,49,5/22/2013,287,Quimica,125,KCl,,,0,0,60
394,37,3/13/2013,296,Quimica,75,KCl,,,0,0,60
468,391,10/09/2013,382,Quimica,50,KCl,,,0,0,60
468,391,11/15/2013,385,Quimica,50,KCl,,,0,0,60
510,388,9/29/2013,492,Quimica,50,KCl,,,0,0,60
510,388,10/22/2013,494,Quimica,50,KCl,,,0,0,60
511,387,10/03/2013,499,Quimica,50,KCl,,,0,0,60
511,387,10/24/2013,501,Quimica,70,KCl,,,0,0,60
540,509,10/15/2013,530,Quimica,50,KCl,,,0,0,60
560,531,9/26/2013,550,Quimica,50,KCl,,,0,0,60
608,534,9/18/2013,602,Quimica,70,KCl,,,0,0,60
608,534,10/02/2013,605,Quimica,117,KCl,,,0,0,60
610,534,10/01/2013,612,Quimica,70,KCl,,,0,0,60
610,534,10/22/2013,616,Quimica,117,KCl,,,0,0,60
617,541,10/25/2013,627,Quimica,50,KCl,,,0,0,60
624,452,8/17/2013,652,Quimica,50,KCl,,,0,0,60
626,450,9/16/2013,658,Quimica,50,KCl,,,0,0,60
629,549,12/12/2013,669,Quimica,50,KCl,,,0,0,60
631,547,9/15/2013,674,Quimica,50,KCl,,,0,0,60
633,551,10/22/2013,683,Quimica,50,KCl,,,0,0,60
635,552,9/09/2013,686,Quimica,150,KCl,,,0,0,60
635,552,9/25/2013,688,Quimica,150,KCl,,,0,0,60
656,622,5/08/2014,724,Quimica,50,KCl,,,0,0,60
668,598,4/04/2014,735,Quimica,50,KCl,,,0,0,60
668,598,4/19/2014,736,Quimica,50,KCl,,,0,0,60
668,598,6/06/2014,737,Quimica,50,KCl,,,0,0,60
671,604,3/20/2014,732,Quimica,100,KCl,,,0,0,60
671,604,4/04/2014,733,Quimica,150,KCl,,,0,0,60
672,606,5/17/2014,773,Quimica,50,KCl,,,0,0,60
672,606,5/29/2014,774,Quimica,50,KCl,,,0,0,60
673,602,5/20/2014,782,Quimica,100,KCl,,,0,0,60
674,605,4/26/2014,784,Quimica,100,KCl,,,0,0,60
674,605,5/06/2014,785,Quimica,50,KCl,,,0,0,60
675,600,4/21/2014,793,Quimica,50,KCl,,,0,0,60
675,600,5/03/2014,794,Quimica,100,KCl,,,0,0,60
676,607,3/20/2014,776,Quimica,50,KCl,,,0,0,60
676,607,4/01/2014,777,Quimica,50,KCl,,,0,0,60
678,603,4/19/2014,726,Quimica,50,KCl,,,0,0,60
678,603,5/05/2014,727,Quimica,50,KCl,,,0,0,60
693,687,5/05/2014,943,Quimica,100,KCl,,,0,0,60
697,688,3/22/2014,752,Quimica,50,KCl,,,0,0,60
697,688,4/30/2014,753,Quimica,50,KCl,,,0,0,60
699,391,4/27/2014,754,Quimica,50,KCl,,,0,0,60
700,391,4/27/2014,946,Quimica,50,KCl,,,0,0,60
700,391,6/01/2014,947,Quimica,50,KCl,,,0,0,60
701,599,5/17/2014,767,Quimica,50,KCl,,,0,0,60
701,599,5/29/2014,768,Quimica,100,KCl,,,0,0,60
701,599,7/24/2014,769,Quimica,50,KCl,,,0,0,60
702,601,4/08/2014,771,Quimica,50,KCl,,,0,0,60
730,631,5/06/2014,890,Quimica,100,KCl,,,0,0,60
733,626,4/15/2014,900,Quimica,175,KCl,,,0,0,60
733,626,4/30/2014,902,Quimica,175,KCl,,,0,0,60
735,627,4/05/2014,905,Quimica,150,KCl,,,0,0,60
735,627,4/15/2014,907,Quimica,300,KCl,,,0,0,60
736,625,3/29/2014,910,Quimica,50,KCl,,,0,0,60
736,625,4/15/2014,913,Quimica,50,KCl,,,0,0,60
736,625,4/30/2014,915,Quimica,100,KCl,,,0,0,60
737,630,3/18/2014,917,Quimica,50,KCl,,,0,0,60
737,630,4/10/2014,920,Quimica,50,KCl,,,0,0,60
744,591,4/22/2014,933,Quimica,50,KCl,,,0,0,60
744,591,5/02/2014,934,Quimica,50,KCl,,,0,0,60
745,629,4/15/2014,936,Quimica,100,KCl,,,0,0,60
745,629,4/30/2014,937,Quimica,100,KCl,,,0,0,60
761,726,5/22/2014,941,Quimica,50,KCl,,,0,0,60
762,688,3/22/2014,944,Quimica,50,KCl,,,0,0,60
762,688,4/30/2014,945,Quimica,50,KCl,,,0,0,60
771,734,4/04/2014,973,Quimica,50,KCl,,,0,0,60
772,736,4/04/2014,976,Quimica,50,KCl,,,0,0,60
774,738,4/14/2014,983,Quimica,50,KCl,,,0,0,60
775,739,4/04/2014,987,Quimica,50,KCl,,,0,0,60
776,740,4/14/2014,991,Quimica,50,KCl,,,0,0,60
777,741,3/21/2014,995,Quimica,50,KCl,,,0,0,60
791,425,11/02/2013,1031,Quimica,50,KCl,,,0,0,60
792,757,4/04/2014,2953,Quimica,50,KCl,,,0,0,60
802,759,9/30/2013,2956,Quimica,350,KCl,,,0,0,60
805,413,7/19/2013,1043,Quimica,50,KCl,,,0,0,60
809,820,10/23/2013,1054,Quimica,200,KCl,,,0,0,60
816,827,3/26/2014,1067,Quimica,25,KCl,,,0,0,60
824,835,6/06/2014,1100,Quimica,50,KCl,,,0,0,60
827,838,5/11/2014,1107,Quimica,50,KCl,,,0,0,60
830,841,5/16/2014,1117,Quimica,50,KCl,,,0,0,60
834,845,6/08/2014,1125,Quimica,50,KCl,,,0,0,60
837,848,4/13/2014,1141,Quimica,50,KCl,,,0,0,60
841,851,5/22/2013,1150,Quimica,50,KCl,,,0,0,60
841,851,6/08/2013,1152,Quimica,50,KCl,,,0,0,60
853,387,9/08/2014,1157,Quimica,100,KCl,,,0,0,60
