DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,NO_CAPAS_RASTA,PH_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,PROFUND_MOTEADOS_RASTA,PROFUND_RAICES_VIVAS_RASTA,prof_efectiva,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc.x,porc.y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,TIPO_SIEMBRA_Manual,TIPO_SIEMBRA_Mecanizado,MATERIAL_GENETICO_ADV 9293 (Syngenta),MATERIAL_GENETICO_ADV 9339 (Syngenta),MATERIAL_GENETICO_CORPOICA V 114,MATERIAL_GENETICO_Cerato (Syngenta),MATERIAL_GENETICO_DK 1040,MATERIAL_GENETICO_DK 1596,MATERIAL_GENETICO_DK 234,MATERIAL_GENETICO_DK 234 YGRR,MATERIAL_GENETICO_DK7088,MATERIAL_GENETICO_FNC 114,MATERIAL_GENETICO_FNC 3056,MATERIAL_GENETICO_ICA V 109,MATERIAL_GENETICO_ICA V 156,MATERIAL_GENETICO_ICA V 305,MATERIAL_GENETICO_Impacto (Syngenta),MATERIAL_GENETICO_NK254 (Syngenta),MATERIAL_GENETICO_Otro,MATERIAL_GENETICO_P3966 (Pioneer),MATERIAL_GENETICO_P4082 (Pioneer),MATERIAL_GENETICO_PAC 105,MATERIAL_GENETICO_PIONEER 30F32,MATERIAL_GENETICO_PIONEER 30F32HW,MATERIAL_GENETICO_PIONEER 30F35,MATERIAL_GENETICO_PIONEER 30F35 H,MATERIAL_GENETICO_PIONEER 30F35 HRR,MATERIAL_GENETICO_Sinko (Syngenta),MATERIAL_GENETICO_Status (Syngenta),CULT_ANT_Algodon,CULT_ANT_Frijol,CULT_ANT_Maiz,CULT_ANT_Pastos,CULT_ANT_Yuca,METODO_COSECHA_Manual,METODO_COSECHA_Mecanizada,TERRENO_CIRCUN_RASTA_ONDULADO,TERRENO_CIRCUN_RASTA_ONDULADO Y MONTANIOSO,TERRENO_CIRCUN_RASTA_PLANO O LLANO,POSICION_PERFIL_RASTA_LADERA CONCAVA,POSICION_PERFIL_RASTA_LADERA CONVEXA,POSICION_PERFIL_RASTA_LADERA PLANA,POSICION_PERFIL_RASTA_PIE DE UNA ELEVACION,POSICION_PERFIL_RASTA_PLANO,POSICION_PERFIL_RASTA_PLANO CON ONDULACIONES,PEDREG_PERFIL_ROCAS_MUY ROCOSO,PEDREG_PERFIL_ROCAS_SIN ROCAS,ESTRUCTURA_RASTA_ATERRONADA,ESTRUCTURA_RASTA_GRANULAR,ESTRUCTURA_RASTA_MASIVA,ESTRUCTURA_RASTA_SUELTA O POLVOSA,OBSERVA_COSTRAS_DURAS_RASTA_MUY MARCADAS,OBSERVA_COSTRAS_DURAS_RASTA_NO HAY,OBSERVA_COSTRAS_DURAS_RASTA_POCO MARCADAS,SITIO_EXPUESTO_SOL_RASTA_LA MANIANA,SITIO_EXPUESTO_SOL_RASTA_LA MANIANA Y LA TARDE,SITIO_EXPUESTO_SOL_RASTA_LA TARDE,OBSERVA_COSTRAS_BLANCAS_RASTA_NO HAY,OBSERVA_COSTRAS_BLANCAS_RASTA_POCO MARCADAS,OBSERVA_COSTAS_NEGRAS_RASTA_NO HAY,OBSERVA_COSTAS_NEGRAS_RASTA_POCO MARCADAS,REGION_SECA_ARIDA_RASTA_NO,REGION_SECA_ARIDA_RASTA_SI,OBSERVA_PLANTAS_PEQUENAS_RASTA_MUY AFECTADAS,OBSERVA_PLANTAS_PEQUENAS_RASTA_NO HAY CULTIVO,OBSERVA_PLANTAS_PEQUENAS_RASTA_PLANTAS NORMALES,OBSERVA_PLANTAS_PEQUENAS_RASTA_POCO AFECTADAS,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_BUENO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_ESPACIADO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_MUY BUENO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_REGULAR,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_SIN COBERTURA,d.interno_BUENO,d.interno_EXCESIVO,d.interno_LENTO A MUY LENTO,drenaje_externo_LENTO,drenaje_externo_NINGUNO,SEM_TRATADAS,DRENAJE,ALMACENAMIENTO_FINCA,CAP_ENDURE_RASTA,MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_RAICES_VIVAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,Grupo
9,47,87,60000,5,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,2,2,6.5,13,11,0,32,32,0,0,0,0,78.33,21.67,0,0,0,0,0,0,0,100,0,0,0,0,33.02,24.07,28.55,8.95,14698.22,0.28,236.5,0.2,81.77,34.11,23.72,28.91,10.39,24332.58,0.5,268.7,0.14,83.79,32.47,24.04,28.25,8.43,17704.49,0.02,291.2,0.22,86.41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,2
5,45,79,71000,18,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,92,0,0,0,0,0,30,0,0,0,3,5,2,6,0,0,0,31,60,0,0,0,0,0,0,0,56.67,43.33,0,0,0,0,100,0,0,0,0,33.22,24.32,28.77,8.9,14930.25,0.35,181.3,0.12,80.62,34.39,24.58,29.49,9.82,22703.7,0.55,272.6,0.16,79.3,33.31,24.41,28.86,8.9,12072.78,0.31,88.6,0.12,82.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2
5,48,70,75000,17,0,1,0,0,0,0,1,2,0,0,2,5,2,0,9,0,0,23,0,0,30,30,0,0,2,1,5,2,6,0,0,45,33,45,0,0,0,0,0,0,0,63.33,36.67,0,0,0,0,100,0,0,0,0,34.37,24.89,29.63,9.48,15771.34,0.52,98.2,0.05,77.97,33.68,24.32,29,9.36,22303.83,0.41,317.6,0.21,81.01,33.35,24.57,28.96,8.78,9734.65,0.38,44.7,0.04,82.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,2
4,42,94,65000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,5.5,22,38,0,22,22,0,0,0,0,0,0,63.33,36.67,0,0,100,0,0,0,0,0,0,0,32.76,24.13,28.45,8.63,15989.99,0.22,294.9,0.22,84.67,32.78,23.34,28.06,9.45,23969.72,0.22,284,0.17,83.3,31.83,23.11,27.47,8.71,17331.36,0,69,0.02,83.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,2
7,37,98,62000,15,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,115,0,0,0,0,0,0,0,0,0,2,5,2,5,0,0,0,27,27,0,51.43,0,0,0,48.57,0,0,0,0,0,51.43,0,0,48.57,0,0,0,32.06,23.86,27.96,8.2,13990.94,0.1,359.3,0.25,83.3,32.74,24.1,28.42,8.65,20918.2,0.16,137.6,0.07,81.76,34.08,23.39,28.74,10.69,18307.74,0.6,8.5,0,76.34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
6,42,80,63000,19,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,138,0,0,0,0,0,0,0,0,0,2,2,2,5,0,0,0,58,70,0,0,0,0,0,0,0,0,60,40,0,0,0,100,0,0,0,0,33.32,24.36,28.84,8.96,14658.39,0.4,198.3,0.15,80.7,34.56,24.82,29.69,9.74,22774.85,0.6,227.2,0.12,78.69,33.5,24.38,28.94,9.12,11765.42,0.29,122.6,0.19,81.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
5,47,90,73000,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,74.5,0,0,0,0,0,0,0,0,0,2,4,3,5.5,0,0,23,36,36,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,32.59,24.02,28.31,8.57,14390.09,0.15,249,0.15,82.55,33.71,24.49,29.1,9.22,22609.97,0.5,129.3,0.07,79.98,34.92,23.88,29.4,11.04,20066.37,0.89,0,0,73.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,2
5,47,70,70000,54,0,0,0,0,0,0,2,1,0,0,0,1,0,0,12,52,0,24,20,0,12,30,0,0,1,3,3,2,5.5,0,0,0,20,60,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34.73,23.36,29.05,11.38,15855.63,0.6,114.4,0.1,80.67,35.14,23.28,29.21,11.86,24629.7,0.76,424.4,0.17,81.07,35.26,23.21,29.23,12.05,10237.24,0.76,34.9,0.04,80.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2
5,46,77,71000,16,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,96,0,0,0,0,0,15,0,0,0,4,4,2,5.5,0,0,0,19,60,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34,24.77,29.39,9.23,15588.59,0.48,104.6,0.05,78.77,33.86,24.31,29.08,9.55,22479.53,0.45,306.6,0.19,80.52,33.37,24.65,29.01,8.72,11549.44,0.39,64.5,0.06,82.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
5,41,81,62000,6,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,2,6,27,11,0,25,27,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,32.02,24.51,28.26,7.51,14772.68,0.08,185.4,0.12,80.35,33.36,24.55,28.96,8.81,22134.36,0.38,325,0.14,78.48,32.67,23.61,28.14,9.06,11689.3,0.2,155.3,0.2,80.13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2
4,26,100,60000,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,2,2,6.5,0,0,0,18,60,0,40,0,0,0,0,0,60,0,0,100,0,0,0,0,0,0,0,33.99,24.79,29.39,9.2,15018.07,0.42,182.9,0.18,80.72,33.16,24.34,28.75,8.82,23451.77,0.29,389.2,0.21,86.12,32.48,24.62,28.55,7.87,12825.37,0.03,170.7,0.18,85.99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2
5,47,81,80000,12,0,1,0,0,0,0,2,2,0,0,1,3,2,0,15,92,0,15,0,0,15,30,0,0,1,3,4,3,6.5,0,0,45,32,45,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.3,24.29,28.8,9.01,15429.55,0.4,395.4,0.25,79.88,33.26,23.69,28.48,9.57,23213.61,0.26,245.1,0.16,78.74,32.2,22.44,27.32,9.76,14370.61,0.06,151.7,0.14,79.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,2
4,47,82,55000,14,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,2,6,0,0,22,19,22,0,31.67,0,0,0,0,0,68.33,0,0,100,0,0,0,0,0,0,0,33.56,24.56,29.06,9,15314.59,0.38,145.1,0.1,79.89,34.19,24.47,29.33,9.72,22685.08,0.52,282.9,0.17,79.87,33.29,24.57,28.93,8.72,13408.23,0.36,88.4,0.08,82.42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,2
4,47,80,60000,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,40,0,0,0,2,1,2,6,0,0,25,31,31,0,0,0,0,0,0,63.33,36.67,0,0,0,100,0,0,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.38,24.54,28.96,8.84,12791.64,0.38,64.9,0.06,82.41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,2
5,43,86,55000,7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,2,1,2,5.5,0,0,24,23,24,0,38.33,0,0,0,0,0,61.67,0,0,100,0,0,0,0,0,0,0,33.28,24.84,29.06,8.44,14845.46,0.4,262.7,0.15,80.3,33.19,24.02,28.61,9.17,22319.79,0.29,330.5,0.17,78.96,33.05,22.86,27.95,10.19,15789.44,0.14,188.6,0.22,78.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,2
5,46,95,73000,6,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,80,0,0,0,0,0,0,0,0,0,2,4,3,6,0,0,20,23,23,0,0,0,0,0,0,0,100,0,0,50,50,0,0,0,0,0,0,32.62,23.99,28.3,8.63,14410.85,0.15,268.6,0.18,82.55,33.81,24.55,29.18,9.26,22604.95,0.53,109.7,0.05,79.79,34.99,24.01,29.5,10.99,21864.94,0.88,0,0,73.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,2
5,46,96,72000,4,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,76,0,0,0,0,0,20,0,0,0,2,3,3,6,0,0,22,32,32,0,0,0,0,0,0,0,100,0,0,0,0,0,51.43,48.57,0,0,0,32.6,23.96,28.28,8.65,14397.48,0.12,268.6,0.18,82.58,33.82,24.57,29.2,9.26,22613.73,0.55,109.7,0.05,79.71,35.03,24.02,29.52,11,22319.97,0.88,0,0,72.96,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,2
6,47,84,55000,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,2,6,12,11,25,12,12,0,38.33,0,0,0,0,61.67,0,0,0,100,0,0,0,0,0,0,0,33.22,23.81,28.52,9.42,14180.5,0.28,234.7,0.2,81.47,33.73,23.79,28.76,9.94,24390.04,0.4,333.7,0.16,85.26,32.43,24.14,28.29,8.29,15203.71,0.02,259.2,0.25,85.88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,2
4,47,85,55000,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,22.5,0,0,22.5,0,0,22.5,0,0,0,1,1,2,5.5,0,0,24,16,24,0,38.33,0,0,0,0,61.67,0,0,0,0,100,0,0,0,0,0,0,31.95,24.8,28.38,7.16,14550.35,0.02,174,0.18,88.88,33.21,25.17,29.19,8.04,21873.43,0.19,63.8,0.05,84.63,32.43,24.98,28.71,7.44,14663.41,0.08,115.1,0.05,82.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
4,48,77,73000,18,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,23,0,0,0,0,0,30,0,0,0,2,5,2,6,0,0,0,34,60,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.32,24.32,28.82,9.01,14608.84,0.38,198.3,0.15,80.55,34.44,24.72,29.58,9.73,22710.93,0.57,242.8,0.12,79.09,33.41,24.35,28.88,9.06,12170.77,0.34,113,0.19,81.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2
5,48,113,55000,12,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,3,1,2,6,0,0,18,16,18,0,28.33,0,0,0,0,71.67,0,0,0,71.67,28.33,0,0,0,0,0,0,32.16,25.16,28.66,7,15045.66,0.05,260.3,0.22,88.84,32.68,25.03,28.86,7.65,20484.42,0.09,107.4,0.07,86.65,32.87,24.83,28.85,8.04,27398.41,0.17,127.5,0.04,81.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
5,46,81,71000,60,1,0,0,0,0,0,1,1,0,0,1,1,0,0,29,72,0,20,10,0,0,30,0,0,2,4,5,2,5,0,0,0,21,60,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34.86,23.42,29.14,11.44,16017.46,0.65,116.3,0.1,80.87,35.24,23.39,29.32,11.85,24389.59,0.78,240.2,0.12,81.06,35.25,23.23,29.24,12.02,14485.76,0.74,223.2,0.11,80.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2
6,46,79,72000,14,1,0,0,0,0,0,2,1,0,0,1,1,0,0,15,92,0,15,0,0,15,30,0,0,1,3,4,2,6,0,0,0,21,60,0,0,0,0,0,0,0,100,0,0,0,0,0,58.33,41.67,0,0,0,33.13,24.19,28.66,8.94,15355.27,0.38,426.4,0.28,79.97,33.36,23.72,28.54,9.63,23476.86,0.26,214.1,0.14,78.52,32.11,22.39,27.25,9.73,13478.72,0.06,151.7,0.15,79.83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,2
5,48,71,67000,14,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,46,0,0,0,0,0,60,0,0,0,4,4,2,5.5,0,0,0,24,60,0,0,0,0,0,0,0,48.33,51.67,0,0,0,0,100,0,0,0,0,34.22,24.82,29.52,9.4,15785.73,0.5,98.2,0.05,78.29,33.78,24.32,29.05,9.46,22356.15,0.43,306.6,0.19,80.77,33.39,24.65,29.02,8.74,10075.15,0.37,55.7,0.07,82.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2
6,58,92,50000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,60,0,0,0,3,1,2,5,23,3,0,20,23,0,0,0,0,65,35,0,0,0,0,0,100,0,0,0,0,0,0,34.03,24.64,29.33,9.39,15263.79,0.6,198.6,0.18,79.25,34.3,24.69,29.5,9.6,22441.05,0.5,253.4,0.14,78.82,33.66,24.53,29.09,9.13,22540.51,0.42,148.3,0.1,81.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2
4,26,101,60000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,2,2,5,5,55,20,10,10,0,30,0,0,0,0,0,70,0,0,0,70,30,0,0,0,0,0,34.28,23.9,29.09,10.39,15633.48,0.48,160.3,0.15,80.48,32.99,23.73,28.36,9.25,22941.95,0.26,389.2,0.21,86.37,32.46,24.29,28.38,8.18,13298.07,0.03,216.7,0.24,86.26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2
