ID_EVENTO,ID_LOTE,ID_FINCA,ID_PROD,FECHA_SIEMBRA,LAT_LOTE,LONG_LOTE,FECHA_EMERGENCIA,FECHA_FLORACION,FECHA_COSECHA,DEPARTAMENTO,MUNICIPIO,PROD_COSECHADO,RDT_AJUSTADO
2754,2494,2388,2471,2015-05-21,8.8135,-75.72127778,2015-05-26,2015-07-10,2015-09-30,CORDOBA,SAN CARLOS,Grano seco,4000.0
2757,2498,2392,2475,2015-05-01,8.816361111,-75.81591667,2015-05-06,2015-06-17,2015-08-21,CORDOBA,MONTERIA,Grano seco,4279.069767441861
2762,2499,2393,2476,2015-05-07,8.804972222,-75.79536111,2015-05-13,2015-07-03,2015-09-25,CORDOBA,MONTERIA,Grano seco,4262.790697674418
2763,2500,2394,2476,2015-05-12,8.811166667,-75.81344444,2015-05-18,2015-07-07,2015-09-21,CORDOBA,MONTERIA,Grano seco,4558.13953488372
2766,2502,2396,2477,2015-05-16,8.749,-75.71436111,2015-05-22,2015-07-11,2015-10-02,CORDOBA,SAN CARLOS,Grano seco,4081.395348837209
2767,2503,2397,2478,2015-05-11,8.830027778,-75.86466667,2015-05-16,2015-07-06,2015-09-21,CORDOBA,MONTERIA,Grano seco,3809.302325581395
2771,2513,2408,2070,2015-05-21,8.990933,-75.795482,2015-05-26,2015-07-11,2015-09-27,CORDOBA,SAN PELAYO,Grano seco,4930.232558139534
2772,2514,2409,2071,2015-05-25,8.885049,-75.816965,2015-05-30,2015-07-15,2015-10-04,CORDOBA,CERETE,Grano seco,5368.604651162791
2773,2515,2410,2124,2015-05-20,8.865573,-75.757878,2015-05-25,2015-07-11,2015-10-08,CORDOBA,CERETE,Grano seco,3813.953488372093
2774,2516,2411,2490,2015-05-18,8.245634,-76.160776,2015-05-23,2015-07-09,2015-09-18,CORDOBA,VALENCIA,Grano seco,4744.186046511628
2775,2517,2412,2490,2015-05-19,8.24431,-76.159909,2015-05-24,2015-07-10,2015-09-18,CORDOBA,VALENCIA,Grano seco,4651.162790697675
2826,2540,2442,2514,2015-04-29,8.669108333,-75.76625,2015-05-05,2015-06-23,2015-09-15,CORDOBA,SAN CARLOS,Grano seco,3534.8837209302324
2831,2541,2441,2515,2015-05-11,8.667166667,-75.76283333,2015-05-16,2015-07-08,2015-09-28,CORDOBA,SAN CARLOS,Grano seco,3265.116279069767
2835,2543,2440,2517,2015-05-01,8.661527778,-75.75397222,2015-05-06,2015-06-26,2015-09-14,CORDOBA,SAN CARLOS,Grano seco,3255.813953488372
2836,2544,2437,2518,2015-04-17,8.734265,-75.72033333,2015-04-23,2015-06-12,2015-09-04,CORDOBA,SAN CARLOS,Grano seco,3348.8372093023254
2837,2545,2444,2520,2015-05-08,8.751038889,-75.71577778,2015-05-13,2015-07-03,2015-10-01,CORDOBA,SAN CARLOS,Grano seco,3813.953488372093
2860,2607,2493,2571,2015-05-05,8.944166667,-75.70361111,2015-05-11,2015-06-22,2015-09-10,CORDOBA,CIENAGA DE ORO,Grano seco,3296.5116279069766
2862,2609,2495,2573,2015-05-10,8.943611111,-75.70305556,2015-05-16,2015-06-29,2015-09-15,CORDOBA,CIENAGA DE ORO,Grano seco,5308.139534883721
2863,2610,2496,2574,2015-05-25,8.943611111,-75.70388889,2015-05-30,2015-07-13,2015-09-25,CORDOBA,CIENAGA DE ORO,Grano seco,4651.162790697675
2864,2611,2497,2575,2015-05-17,8.943055556,-75.70333333,2015-05-23,2015-07-06,2015-09-25,CORDOBA,CIENAGA DE ORO,Grano seco,6273.2558139534885
2865,2612,2498,2576,2015-05-10,8.943611111,-75.70222222,2015-05-16,2015-06-25,2015-09-15,CORDOBA,CIENAGA DE ORO,Grano seco,1674.4186046511627
2866,2613,2499,2577,2015-05-20,8.945,-75.69444444,2015-05-26,2015-07-09,2015-09-17,CORDOBA,CIENAGA DE ORO,Grano seco,5018.604651162791
2867,2614,2500,2578,2015-05-20,8.943888889,-75.70194444,2015-05-26,2015-07-09,2015-09-25,CORDOBA,CIENAGA DE ORO,Grano seco,4386.046511627907
2871,2619,2505,2582,2015-04-30,8.76925,-75.77777778,2015-05-06,2015-06-23,2015-09-15,CORDOBA,SAN CARLOS,Grano seco,3627.9069767441856
2873,2618,2504,2580,2015-05-16,8.816277778,-75.80275,2015-05-22,2015-07-15,2015-10-02,CORDOBA,MONTERIA,Grano seco,3720.9302325581393
2886,2626,2508,2587,2015-04-13,8.805210013,-75.80639872,2015-04-20,2015-06-11,2015-08-27,CORDOBA,MONTERIA,Grano seco,3355.8139534883717
2888,2628,2510,2585,2015-05-12,8.830998691,-75.85700219,2015-05-19,2015-07-13,2015-09-28,CORDOBA,MONTERIA,Grano seco,3441.860465116279
2889,2629,2516,2589,2015-05-05,8.812944444,-75.70752778,2015-05-12,2015-07-03,2015-09-21,CORDOBA,SAN CARLOS,Grano seco,3255.813953488372
2890,2630,2511,2588,2015-05-06,8.813394617,-75.72629541,2015-05-13,2015-07-06,2015-09-25,CORDOBA,SAN CARLOS,Grano seco,3174.4186046511627
2891,2631,2517,2606,2015-05-20,8.89821,-75.72472,2015-05-26,2015-07-08,2015-09-29,CORDOBA,CIENAGA DE ORO,Grano seco,3051.1627906976746
2892,2632,2518,2612,2015-05-20,8.89748,-75.7189,2015-05-26,2015-07-10,2015-10-02,CORDOBA,CIENAGA DE ORO,Grano seco,2930.232558139535
2893,2634,2519,2598,2015-04-21,8.753305556,-75.78477778,2015-04-28,2015-06-19,2015-09-10,CORDOBA,SAN CARLOS,Grano seco,4000.0
2894,2633,2525,2598,2015-04-23,8.741972222,-75.80113889,2015-04-30,2015-06-23,2015-09-18,CORDOBA,SAN CARLOS,Grano seco,4372.093023255814
2895,2635,2520,2599,2015-04-21,8.815222222,-75.73180556,2015-04-27,2015-06-22,2015-09-14,CORDOBA,SAN CARLOS,Grano seco,4290.697674418605
2896,2636,2521,2604,2015-04-28,8.795027778,-75.71841667,2015-05-02,2015-06-27,2015-09-19,CORDOBA,SAN CARLOS,Grano seco,3906.9767441860463
2897,2637,2522,2607,2015-04-20,8.796027778,-75.72622222,2015-04-26,2015-06-23,2015-09-23,CORDOBA,SAN CARLOS,Grano seco,4081.395348837209
2898,2638,2527,2607,2015-04-20,8.8055,-75.73186111,2015-04-25,2015-06-17,2015-09-04,CORDOBA,SAN CARLOS,Grano seco,4186.0465116279065
2899,2639,2523,2608,2015-04-20,8.819916667,-75.72666667,2015-04-27,2015-06-21,2015-09-15,CORDOBA,SAN CARLOS,Grano seco,4004.651162790698
2901,2641,2524,2609,2015-04-22,8.819638889,-75.71361111,2015-04-28,2015-06-18,2015-09-14,CORDOBA,SAN CARLOS,Grano seco,3813.953488372093
2902,2642,2528,2605,2015-04-25,8.765388889,-75.79755556,2015-05-01,2015-06-24,2015-09-24,CORDOBA,SAN CARLOS,Grano seco,3906.9767441860463
2909,2645,2530,2596,2015-05-18,8.772527778,-75.76588889,2015-05-23,2015-07-16,2015-10-16,CORDOBA,SAN CARLOS,Grano seco,4186.0465116279065
2914,2646,2531,2597,2015-04-23,8.8131,-75.83429167,2015-04-29,2015-06-20,2015-09-22,CORDOBA,MONTERIA,Grano seco,3899.9999999999995
2915,2643,2532,2600,2015-05-18,8.791591667,-75.78126667,2015-05-23,2015-07-18,2015-10-07,CORDOBA,SAN CARLOS,Grano seco,4000.0
2917,2644,2529,2605,2015-04-20,8.753321353,-75.78672752,2015-04-25,2015-06-16,2015-09-12,CORDOBA,SAN CARLOS,Grano seco,4186.0465116279065
2921,2660,2549,2601,2015-05-01,8.810555556,-75.73305556,2015-05-06,2015-06-29,2015-09-17,CORDOBA,SAN CARLOS,Grano seco,4000.0
2923,2663,2548,2603,2015-04-24,8.8110556,-75.72244444,2015-04-30,2015-06-20,2015-09-15,CORDOBA,SAN CARLOS,Grano seco,3906.9767441860463
2924,2659,2550,2602,2015-05-23,8.8079722,-75.74019444,2015-05-29,2015-07-21,2015-10-13,CORDOBA,SAN CARLOS,Grano seco,3720.9302325581393
2925,2664,2547,2610,2015-05-02,8.84125,-75.74075,2015-05-08,2015-06-27,2015-09-22,CORDOBA,SAN CARLOS,Grano seco,3720.9302325581393
2926,2665,2546,2611,2015-04-24,8.8096667,-75.74386111,2015-04-30,2015-06-17,2015-09-17,CORDOBA,SAN CARLOS,Grano seco,3720.9302325581393
2935,2686,2561,2627,2015-05-02,8.807666667,-75.72919444,2015-05-08,2015-06-30,2015-09-18,CORDOBA,SAN CARLOS,Grano seco,4186.0465116279065
2936,2687,2562,2628,2015-04-23,8.823075,-75.72477778,2015-04-29,2015-06-20,2015-09-10,CORDOBA,SAN CARLOS,Grano seco,4172.093023255814
2937,2688,2563,2629,2015-05-23,8.8235,-75.72669444,2015-05-28,2015-07-17,2015-10-09,CORDOBA,SAN CARLOS,Grano seco,4186.0465116279065
2938,2689,2564,2630,2015-04-25,8.754472222,-75.80047222,2015-05-01,2015-06-24,2015-09-16,CORDOBA,SAN CARLOS,Grano seco,4279.069767441861
2940,2691,2566,2632,2015-04-28,8.803694444,-75.72613889,2015-05-04,2015-06-27,2015-09-17,CORDOBA,SAN CARLOS,Grano seco,4279.069767441861
2942,2693,2568,2634,2015-05-05,8.808666667,-75.7395,2015-05-11,2015-07-03,2015-09-25,CORDOBA,SAN CARLOS,Grano seco,4172.093023255814
2944,2675,2580,2648,2015-05-17,8.742694444,-75.84086111,2015-05-23,2015-07-16,2015-10-09,CORDOBA,MONTERIA,Grano seco,3906.9767441860463
2946,2677,2578,2646,2015-05-07,8.737,-75.84936111,2015-05-13,2015-06-29,2015-09-16,CORDOBA,MONTERIA,Grano seco,4186.0465116279065
2948,2679,2576,2644,2015-05-17,8.736194444,-75.81855556,2015-05-23,2015-07-15,2015-09-29,CORDOBA,MONTERIA,Grano seco,4093.0232558139533
2949,2678,2577,2645,2015-05-19,8.763063889,-75.80983333,2015-05-24,2015-07-13,2015-10-08,CORDOBA,SAN CARLOS,Grano seco,4386.046511627907
2950,2684,2571,2637,2015-05-06,8.807166667,-75.74736111,2015-05-12,2015-07-02,2015-09-16,CORDOBA,SAN CARLOS,Grano seco,4186.0465116279065
2952,2682,2573,2639,2015-05-19,8.790916667,-75.76744722,2015-05-25,2015-07-15,2015-10-09,CORDOBA,SAN CARLOS,Grano seco,4093.0232558139533
2953,2681,2574,2640,2015-05-15,8.789527778,-75.73305556,2015-05-20,2015-07-08,2015-10-10,CORDOBA,SAN CARLOS,Grano seco,4290.697674418605
2954,2680,2575,2641,2015-05-22,8.798472222,-75.72036111,2015-05-27,2015-07-17,2015-10-10,CORDOBA,SAN CARLOS,Grano seco,4186.0465116279065
3022,2744,2631,2696,2015-09-25,9.052035714,-75.71288942,2015-09-30,2015-11-14,2016-02-20,CORDOBA,CHIMA,Grano seco,5086.046511627907
3024,2746,2633,2701,2015-09-06,9.087861111,-75.77963889,2015-09-10,2015-10-27,2016-01-15,CORDOBA,COTORRA,Grano seco,5308.139534883721
3044,2766,2653,2713,2015-09-05,9.084722222,-75.79219444,2015-09-09,2015-10-25,2016-01-08,CORDOBA,COTORRA,Grano seco,2860.4651162790697
3048,2770,2657,2032,2015-09-10,9.091944444,-75.78177778,2015-09-14,2015-10-30,2016-01-15,CORDOBA,COTORRA,Grano seco,4767.441860465116
3103,2818,2704,2766,2015-09-10,8.877222222,-75.76638889,2015-09-16,2015-11-04,2016-01-26,CORDOBA,CERETE,Grano seco,4102.325581395348
3106,2827,2705,2767,2015-09-12,8.889444444,-75.71638889,2015-09-15,2015-11-04,2016-01-20,CORDOBA,CIENAGA DE ORO,Grano seco,2412.790697674419
3122,2841,2716,2779,2015-09-14,8.876944444,-75.7125,2015-09-20,2015-11-10,2016-01-27,CORDOBA,CIENAGA DE ORO,Grano seco,3579.0697674418607
3123,2829,2708,2769,2015-09-15,8.903888889,-75.70916667,2015-09-21,2015-11-04,2016-01-28,CORDOBA,CIENAGA DE ORO,Grano seco,3013.953488372093
3124,2842,2717,2780,2015-09-07,8.940555556,-75.69138889,2015-09-12,2015-10-29,2016-01-16,CORDOBA,CIENAGA DE ORO,Grano seco,3623.2558139534885
3125,2843,2718,2781,2015-09-20,8.938888889,-75.70611111,2015-09-25,2015-11-12,2016-01-29,CORDOBA,CIENAGA DE ORO,Grano seco,3337.2093023255816
3135,2853,2727,2793,2015-09-18,8.800833333,-75.77027778,,,2016-01-25,CORDOBA,SAN CARLOS,Grano seco,3813.953488372093
3145,2863,2737,2802,2015-09-17,9.086388913,-75.47948813,2015-09-22,2015-11-07,2016-02-02,CORDOBA,CHINU,Grano seco,1883.7209302325582
3146,2864,2738,2803,2015-09-19,9.085076,-75.479544,2015-09-24,2015-11-08,2016-02-05,CORDOBA,CHINU,Grano seco,1883.7209302325582
3147,2865,2739,2804,2015-09-16,9.086161,-75.480413,2015-09-21,2015-11-04,2016-01-27,CORDOBA,CHINU,Grano seco,1953.4883720930231
3148,2866,2740,2805,2015-09-20,9.084705,-75.479817,2015-09-25,2015-11-10,2016-02-05,CORDOBA,CHINU,Grano seco,2046.5116279069766
3157,2885,2759,2823,2015-09-29,9.086491,-75.481288,2015-10-05,2015-11-20,2016-02-11,CORDOBA,CHINU,Grano seco,2072.093023255814
3158,2886,2760,2824,2015-09-12,9.08667,-75.47807,2015-09-17,2015-11-03,2016-01-27,CORDOBA,CHINU,Grano seco,2354.6511627906975
3159,2887,2761,2824,2015-09-11,9.087096,-75.478679,2015-09-16,2015-11-02,2016-01-25,CORDOBA,CHINU,Grano seco,2046.5116279069766
3160,2888,2762,2825,2015-09-10,9.081459,-75.48853,2015-09-15,2015-10-31,2016-01-29,CORDOBA,CHINU,Grano seco,3674.4186046511627
3161,2889,2763,2826,2015-09-19,9.047109052,-75.71598758,2015-09-24,2015-11-10,2016-02-04,CORDOBA,CHIMA,Grano seco,2354.6511627906975
3164,2890,2764,2827,2015-09-14,9.086179254,-75.47875029,2015-09-19,2015-11-04,2016-02-02,CORDOBA,CHINU,Grano seco,3044.186046511628
3165,2891,2765,2828,2015-09-04,9.055785239,-75.71588854,2015-09-09,2015-10-05,2016-01-25,CORDOBA,CHIMA,Grano seco,2697.6744186046512
3170,2906,2780,2696,2015-10-04,9.058583,-75.721932,,,2016-02-16,CORDOBA,CHIMA,Grano seco,5274.418604651163
3171,2907,2781,2696,2015-10-08,9.057902,-75.720835,2015-10-13,2015-11-29,2016-02-19,CORDOBA,CHIMA,Grano seco,5180.232558139535
3172,2908,2782,2843,2015-10-02,9.072716,-75.71156,2015-10-07,2015-11-22,2016-02-25,CORDOBA,CHIMA,Grano seco,4709.302325581395
3173,2909,2783,2843,2015-10-03,9.073659,-75.712214,2015-10-08,2015-11-23,2016-02-26,CORDOBA,CHIMA,Grano seco,5180.232558139535
3174,2895,2769,2829,2015-09-18,9.103138889,-75.78111111,2015-09-22,2015-11-07,2016-01-28,CORDOBA,COTORRA,Grano seco,4343.023255813953
3175,2896,2770,2835,2015-09-23,9.089861111,-75.78255556,2015-09-27,2015-11-13,2016-02-05,CORDOBA,COTORRA,Grano seco,3088.372093023256
3176,2897,2771,2835,2015-09-25,9.106388889,-75.77525,2015-09-30,2015-11-17,2016-01-28,CORDOBA,COTORRA,Grano seco,5469.767441860465
3177,2898,2772,2833,2015-10-07,9.100305556,-75.78183333,2015-10-12,2015-11-29,2016-02-17,CORDOBA,COTORRA,Grano seco,2991.860465116279
3178,2899,2773,2832,2015-10-09,9.088722222,-75.78334722,2015-10-14,2015-12-01,2016-02-18,CORDOBA,COTORRA,Grano seco,5053.488372093024
3179,2900,2774,2831,2015-10-02,9.085055556,-75.79527778,2015-10-06,2015-11-22,2016-02-10,CORDOBA,COTORRA,Grano seco,4862.790697674419
3180,2901,2775,2834,2015-10-15,9.102888889,-75.77794444,2015-10-19,2015-12-04,2016-02-20,CORDOBA,COTORRA,Grano seco,4632.558139534884
3181,2902,2776,2834,2015-10-12,9.10225,-75.77480556,2015-10-16,2015-12-01,2016-02-20,CORDOBA,COTORRA,Grano seco,4825.581395348838
3182,2903,2777,2830,2015-09-26,9.095972222,-75.77058333,2015-10-01,2015-11-15,2016-02-08,CORDOBA,COTORRA,Grano seco,3909.3023255813955
3183,2904,2778,2842,2015-10-05,9.087805556,-75.77216667,2015-10-09,2015-11-27,2016-02-20,CORDOBA,COTORRA,Grano seco,4825.581395348838
3184,2905,2779,2842,2015-10-07,9.091166667,-75.78161111,2015-10-12,2015-11-30,2016-02-17,CORDOBA,COTORRA,Grano seco,3474.418604651163
3185,2910,2784,2843,2015-09-20,9.055756,-75.721094,2015-09-25,2015-11-10,2016-02-10,CORDOBA,CHIMA,Grano seco,5462.790697674419
3187,2911,2785,2844,2015-09-15,9.054708737,-75.71188857,2015-09-20,2015-11-05,2016-02-02,CORDOBA,CHIMA,Grano seco,4593.023255813953
3188,2912,2786,2845,2015-09-27,9.085388889,-75.78683333,2015-10-01,2015-11-17,2016-02-12,CORDOBA,COTORRA,Grano seco,5790.697674418605
3190,2916,2790,2847,2015-09-25,9.044573,-75.711397,2015-09-30,2015-11-16,2016-02-14,CORDOBA,CHIMA,Grano seco,5180.232558139535
3191,2913,2787,2845,2015-09-24,9.084333333,-75.79211111,2015-09-29,2015-11-16,2016-02-08,CORDOBA,COTORRA,Grano seco,5816.279069767442
3192,2914,2788,2846,2015-10-16,9.084833333,-75.79586111,2015-10-20,2015-12-08,2016-02-24,CORDOBA,COTORRA,Grano seco,5244.186046511628
3193,2773,2660,2717,2015-10-22,9.096194444,-75.7795,2015-10-25,2015-12-11,2016-02-27,CORDOBA,COTORRA,Grano seco,4958.139534883721
3194,2772,2659,2717,2015-10-27,9.092527778,-75.78080556,2015-11-02,2015-12-15,2016-03-07,CORDOBA,COTORRA,Grano seco,4958.139534883721
3195,2771,2658,2032,2015-10-27,9.093972222,-75.78094444,2015-11-01,2015-12-16,2016-03-03,CORDOBA,COTORRA,Grano seco,3909.3023255813955
3196,2917,2791,2847,2015-09-21,9.052995,-75.721589,2015-09-26,2015-11-11,2016-02-15,CORDOBA,CHIMA,Grano seco,5462.790697674419
3197,2918,2792,2847,2015-09-21,9.053074,-75.720717,2015-09-26,2015-11-11,2016-02-14,CORDOBA,CHIMA,Grano seco,5462.790697674419
3198,2919,2793,2848,2015-10-04,9.073187,-75.715748,2015-10-09,2015-11-24,2016-02-28,CORDOBA,CHIMA,Grano seco,4930.232558139534
3201,2920,2794,2849,2015-10-05,9.096694444,-75.78330556,2015-10-09,2015-11-26,2016-02-14,CORDOBA,COTORRA,Grano seco,4922.093023255814
3202,2921,2795,2849,2015-09-19,9.098361111,-75.78794444,2015-09-23,2015-11-08,2016-02-08,CORDOBA,COTORRA,Grano seco,4343.023255813953
3203,2922,2796,2829,2015-09-30,9.095805556,-75.78586111,2015-10-03,2015-11-17,2016-02-10,CORDOBA,COTORRA,Grano seco,4343.023255813953
3204,2923,2797,2337,2015-09-22,9.098638889,-75.78752778,2015-09-26,2015-11-13,2016-02-04,CORDOBA,COTORRA,Grano seco,4150.0
3205,2924,2798,2850,2015-10-13,9.096777778,-75.78288889,2015-10-17,2015-12-03,2016-02-22,CORDOBA,COTORRA,Grano seco,4004.651162790698
3206,2925,2799,2851,2015-10-30,9.096944444,-75.78258333,2015-11-03,2015-12-18,2016-03-12,CORDOBA,COTORRA,Grano seco,3377.906976744186
3207,2926,2800,2851,2015-10-24,9.0975,-75.78236111,2015-10-28,2015-12-12,2016-03-04,CORDOBA,COTORRA,Grano seco,3281.3953488372094
3208,2927,2801,2852,2015-10-07,9.094666667,-75.78672222,2015-10-12,2015-11-29,2016-02-22,CORDOBA,COTORRA,Grano seco,4439.53488372093
3209,2928,2802,2852,2015-10-05,9.097388889,-75.79263889,2015-10-10,2015-11-26,2016-02-16,CORDOBA,COTORRA,Grano seco,4958.139534883721
3210,2929,2803,2853,2015-10-20,9.093694444,-75.79683333,2015-10-24,2015-12-10,2016-02-27,CORDOBA,COTORRA,Grano seco,3763.953488372093
3211,2930,2804,2853,2015-10-25,9.093861111,-75.79622222,2015-10-29,2015-12-14,2016-03-02,CORDOBA,COTORRA,Grano seco,3860.46511627907
3212,2931,2805,2854,2015-11-03,9.099777778,-75.78208333,2015-11-07,2015-12-22,2016-03-12,CORDOBA,COTORRA,Grano seco,4150.0
3213,2932,2806,2854,2015-11-10,9.101138889,-75.78722222,2015-11-14,2015-12-30,2016-03-19,CORDOBA,COTORRA,Grano seco,4958.139534883721
3214,2933,2807,2850,2015-09-25,9.102305556,-75.77725,2015-09-29,2015-11-13,2016-02-15,CORDOBA,COTORRA,Grano seco,5079.069767441861
3215,2934,2808,2338,2015-09-30,9.103611111,-75.78127778,2015-10-04,2015-11-20,2016-02-15,CORDOBA,COTORRA,Grano seco,4862.790697674419
3216,2935,2809,2338,2015-09-27,9.103,-75.77763889,2015-10-01,2015-11-16,2016-02-08,CORDOBA,COTORRA,Grano seco,4729.069767441861
3217,2936,2810,2855,2015-09-22,9.102027778,-75.78261111,2015-09-26,2015-11-11,2016-02-02,CORDOBA,COTORRA,Grano seco,5018.604651162791
3218,2937,2811,2855,2015-10-15,9.099055556,-75.78236111,2015-10-19,2015-12-06,2016-02-27,CORDOBA,COTORRA,Grano seco,3763.953488372093
3219,2938,2812,2858,2015-10-22,9.087444444,-75.76272222,2015-10-26,2015-12-10,2016-03-02,CORDOBA,COTORRA,Grano seco,4150.0
3220,2939,2813,2858,2015-10-15,9.086555556,-75.76327778,2015-10-19,2015-12-06,2016-02-24,CORDOBA,COTORRA,Grano seco,5018.604651162791
3221,2940,2814,2711,2015-09-30,9.084944444,-75.77527778,2015-10-03,2015-11-19,2016-02-08,CORDOBA,COTORRA,Grano seco,4053.4883720930234
3222,2941,2815,2859,2015-10-15,9.086055556,-75.76325,2015-10-19,2015-12-05,2016-02-26,CORDOBA,COTORRA,Grano seco,4004.651162790698
3223,2942,2816,2859,2015-10-10,9.085638889,-75.76361111,2015-10-14,2015-11-30,2016-02-18,CORDOBA,COTORRA,Grano seco,4386.046511627907
3224,2943,2817,2860,2015-10-13,9.096722222,-75.76338889,2015-10-18,2015-12-04,2016-02-26,CORDOBA,COTORRA,Grano seco,4958.139534883721
3225,2944,2818,2860,2015-10-07,9.084638889,-75.76380556,2015-10-11,2015-11-27,2016-02-22,CORDOBA,COTORRA,Grano seco,4290.697674418605
3227,2946,2820,2861,2015-10-05,9.080944444,-75.76541667,2015-10-09,2015-11-27,2016-02-22,CORDOBA,COTORRA,Grano seco,4632.558139534884
3228,2947,2821,2862,2015-09-27,9.092277778,-75.78930556,2015-10-01,2015-11-17,2016-02-10,CORDOBA,COTORRA,Grano seco,2991.860465116279
3229,2948,2822,2862,2015-10-02,9.092194444,-75.79258333,2015-10-06,2015-11-22,2016-02-16,CORDOBA,COTORRA,Grano seco,3667.4418604651164
3230,2950,2823,2863,2015-09-30,9.09175,-75.78986111,2015-10-04,2015-11-20,2016-02-15,CORDOBA,COTORRA,Grano seco,1158.139534883721
3231,2951,2824,2863,2015-10-12,9.091472222,-75.79197222,2015-10-16,2015-12-02,2016-02-25,CORDOBA,COTORRA,Grano seco,3088.372093023256
3232,2952,2825,2864,2015-10-02,9.065557,-75.715645,2015-10-07,2015-11-25,2016-02-14,CORDOBA,CHIMA,Grano seco,4803.488372093023
3233,2953,2826,2865,2015-10-01,9.018071,-75.716401,2015-10-06,2015-11-23,2016-02-10,CORDOBA,CHIMA,Grano seco,4465.116279069767
3234,2954,2827,2866,2015-10-03,9.048907,-75.703847,2015-10-08,2015-11-25,2016-02-20,CORDOBA,CHIMA,Grano seco,4465.116279069767
3235,2955,2828,2867,2015-10-01,9.063812,-75.711692,2015-10-06,2015-11-23,2016-02-15,CORDOBA,CHIMA,Grano seco,4651.162790697675
3236,2956,2829,2868,2015-09-29,9.056145,-75.719443,2015-10-04,2015-11-20,2016-02-11,CORDOBA,CHIMA,Grano seco,4520.930232558139
3237,2957,2830,2848,2015-09-30,9.021023,-75.711247,2015-10-05,2015-11-22,2016-02-05,CORDOBA,CHIMA,Grano seco,5488.372093023256
3238,2958,2831,2848,2015-09-30,9.019901,-75.705749,2015-10-05,2015-11-21,2016-02-17,CORDOBA,CHIMA,Grano seco,5462.790697674419
3239,2959,2832,2869,2015-10-02,9.022509,-75.714584,2015-10-07,2015-11-23,2016-02-10,CORDOBA,CHIMA,Grano seco,5180.232558139535
3240,2960,2833,2869,2015-10-03,9.018342,-75.713147,2015-10-08,2015-11-23,2016-02-12,CORDOBA,CHIMA,Grano seco,5180.232558139535
3241,2961,2834,2869,2015-09-27,9.020812,-75.708218,2015-10-02,2015-11-17,2016-02-07,CORDOBA,CHIMA,Grano seco,5462.790697674419
3242,2962,2835,2870,2015-09-29,9.021598,-75.710789,2015-10-04,2015-11-22,2016-02-11,CORDOBA,CHIMA,Grano seco,5180.232558139535
3243,2963,2836,2871,2015-09-26,9.022381,-75.715431,2015-10-01,2015-11-17,2016-02-12,CORDOBA,CHIMA,Grano seco,5180.232558139535
3247,2967,2840,2875,2015-10-04,9.071874,-75.708838,2015-10-09,2015-11-24,2016-02-20,CORDOBA,CHIMA,Grano seco,4186.0465116279065
3248,2968,2842,2877,2015-10-01,9.03997,-75.712627,2015-10-06,2015-11-23,2016-02-16,CORDOBA,CHIMA,Grano seco,4186.0465116279065
3249,2969,2843,2878,2015-09-30,9.044866,-75.712903,2015-10-05,2015-11-23,2016-02-12,CORDOBA,CHIMA,Grano seco,4558.13953488372
3250,2970,2844,2879,2015-10-02,9.05793,-75.711451,2015-10-07,2015-11-23,2016-02-17,CORDOBA,CHIMA,Grano seco,4501.162790697675
3251,2971,2845,2879,2015-10-02,9.059304,-75.711266,2015-10-07,2015-11-24,2016-02-16,CORDOBA,CHIMA,Grano seco,4558.13953488372
3252,2972,2846,2881,2015-10-05,9.050729,-75.715362,2015-10-10,2015-11-26,2016-02-19,CORDOBA,CHIMA,Grano seco,4709.302325581395
3253,2973,2847,2882,2015-10-08,9.04904,-75.704237,,,2016-02-25,CORDOBA,CHIMA,Grano seco,4651.162790697675
3254,2974,2848,2883,2015-10-01,9.033473,-75.709733,2015-10-06,2015-11-22,2016-02-10,CORDOBA,CHIMA,Grano seco,4776.7441860465115
3255,2975,2849,2884,2015-10-02,9.01774,-75.721838,2015-10-07,2015-11-24,2016-02-23,CORDOBA,CHIMA,Grano seco,4593.023255813953
3256,2986,2860,2892,2015-09-18,9.086749,-75.473112,2015-09-23,2015-11-09,2016-01-30,CORDOBA,CHINU,Grano seco,3390.6976744186045
3257,2987,2861,2893,2015-09-21,9.087955,-75.479891,2015-09-26,2015-11-11,2016-02-03,CORDOBA,CHINU,Grano seco,3441.860465116279
3258,2989,2863,2895,2015-09-15,9.086241,-75.483377,2015-09-20,2015-11-06,2016-02-03,CORDOBA,CHINU,Grano seco,3534.8837209302324
3259,2988,2862,2893,2015-09-23,9.089346,-75.476251,2015-09-28,2015-11-14,2016-02-05,CORDOBA,CHINU,Grano seco,3484.883720930233
3260,2990,2864,2895,2015-09-17,9.084214,-75.485313,2015-09-22,2015-11-08,2016-02-05,CORDOBA,CHINU,Grano seco,3673.2558139534885
3261,2991,2865,2896,2015-09-26,9.082154,-75.482692,2015-10-01,2015-11-17,2016-02-15,CORDOBA,CHINU,Grano seco,3441.860465116279
3262,2992,2866,2896,2015-09-27,9.079658,-75.478019,2015-10-02,2015-11-16,2016-02-17,CORDOBA,CHINU,Grano seco,3296.5116279069766
3263,2993,2867,2897,2015-09-19,9.092197,-75.481955,2015-09-24,2015-11-10,2016-02-09,CORDOBA,CHINU,Grano seco,3348.8372093023254
3264,2994,2868,2897,2015-09-21,9.094247,-75.482541,2015-09-26,2015-11-12,2016-02-11,CORDOBA,CHINU,Grano seco,3162.7906976744184
