ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Antes_Siem,FerOrg_Siem_Emer,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor
2641,2439,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Manual,SI,1.5,4238.372093,5,47,84,70000,16,0,0,1,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,4
2643,2440,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,23,5953.488372,5,46,87,71000,15,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,3
2661,2444,Mecanizado,NO,PAC 105,Algodón,SI,Manual,SI,3,4625.581395,5,46,70,70000,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,96,0,0,2.5,0,0,60,0,0,0,0,0,5
2662,2445,Manual,NO,Otro,Algodón,SI,Manual,SI,1.3,5180.232558,5,47,73,71000,16,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,3
2663,2446,Mecanizado,NO,Impacto (Syngenta),Algodón,SI,Mecanizada,NO,10,4803.488372,5,47,73,71000,48,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,12,109.5,0,24,20,0,12,15,0,0,0,0,1,4
2666,2448,Mecanizado,NO,PIONEER 30F35 H,Maiz,SI,Manual,SI,4.5,4651.162791,5,47,72,71000,55,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,12,0,86.5,24,0,20,12,0,45,0,0,0,1,0,5
2668,2449,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Mecanizada,SI,16,4651.162791,5,47,70,70000,54,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,12,52,0,24,20,0,12,30,0,0,0,0,1,3
2669,2450,Mecanizado,NO,Otro,Algodón,SI,Manual,SI,10,4409.302326,5,47,73,70000,72,0,0,1,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,103.5,0,0,0,0,0,60,0,0,0,0,0,4
2675,2454,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Mecanizada,SI,23,4850.581395,5,48,83,71000,50,0,0,1,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,75,0,0,12,0,0,36,0,0,0,0,0,4
2678,2457,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Manual,SI,1,5023.255814,5,47,72,70000,60,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,80.5,0,0,0,0,0,30,0,0,0,0,0,3
2679,2458,Mecanizado,NO,ADV 9339 (Syngenta),Maiz,SI,Mecanizada,SI,2.5,4651.162791,5,46,79,70000,60,0,0,1,0,0,0,0,0,0,2,1,0,0,1,3,0,0,29,72,0,20,10,0,0,30,0,0,0,0,2,4
2680,2459,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Mecanizada,SI,25,4651.162791,5,46,81,71000,60,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,29,72,0,20,10,0,0,30,0,0,0,0,2,4
2681,2460,Mecanizado,NO,Impacto (Syngenta),Algodón,SI,Manual,SI,4,4615.116279,6,45,73,70000,61,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,74.6,0,0,13.25,0,0,60,0,0,0,0,0,6
2687,2463,Mecanizado,NO,Otro,Algodón,SI,Manual,SI,2,4744.186047,5,46,70,70000,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,75,0,0,0,0,0,4
2688,2464,Manual,NO,ICA V 305,Algodón,SI,Manual,SI,1,4238.372093,5,47,69,66000,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,30,0,0,0,0,0,3
2690,2465,Manual,NO,P4082 (Pioneer),Algodón,SI,Manual,NO,1,4834.883721,5,47,81,67000,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,0,0,0,0,30,0,0,0,0,0,3
2694,2468,Manual,NO,Otro,Algodón,SI,Manual,SI,1,5441.860465,5,47,83,70000,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,0,0,0,0,60,0,0,0,0,0,4
2718,2474,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Manual,SI,1,4767.44186,5,48,71,67000,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,46,0,0,0,0,0,60,0,0,0,0,0,4
2719,2475,Manual,NO,Otro,Algodón,SI,Manual,SI,1,4632.55814,5,48,77,68000,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2721,2477,Manual,NO,P4082 (Pioneer),Algodón,SI,Manual,SI,1,4651.162791,5,47,66,71000,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.5,0,0,0,0,0,30,0,0,0,0,0,3
2722,2478,Mecanizado,NO,Otro,Algodón,SI,Manual,SI,1,4576.744186,5,47,76,65000,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
2723,2479,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Manual,NO,7,4684.883721,5,46,84,71000,16,0,0,1,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,68.75,0,0,8.75,0,0,72.5,0,0,0,0,0,2
2733,2504,Manual,NO,Impacto (Syngenta),Maiz,SI,Manual,SI,1,4632.55814,5,46,74,70000,15,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2
2735,2506,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,2,4672.093023,5,46,73,71000,14,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2
2736,2495,Mecanizado,SI,DK 234,Maiz,SI,Manual,SI,4,4481.395349,6,46,77,80000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,0,0,0,0,0,60,0,0,0,0,0,2
2737,2481,Mecanizado,SI,DK 234,Maiz,SI,Manual,SI,4,3813.953488,6,45,77,54000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,120,0,0,0,0,0,4
2738,2487,Mecanizado,NO,DK 234,Maiz,SI,Manual,SI,2,4004.651163,5,46,82,72000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,60,0,0,0,0,0,2
2739,2488,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1,3813.953488,5,45,81,72000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,2
2740,2484,Mecanizado,NO,PAC 105,Algodón,NO,Manual,SI,1.5,3813.953488,5,45,88,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,0,0,0,0,60,0,0,0,0,0,2
2741,2485,Mecanizado,SI,DK 234,Algodón,NO,Manual,SI,2,4386.046512,6,44,92,65000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,60,0,0,0,0,0,3
2746,2482,Mecanizado,NO,DK 234,Algodón,NO,Manual,SI,9.5,4081.395349,5,45,77,60000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115,0,0,0,0,0,150,0,0,0,0,0,4
2747,2483,Mecanizado,NO,P3966 (Pioneer),Algodón,NO,Manual,SI,13,4186.046512,5,26,100,65000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,120,0,0,0,0,0,4
2748,2486,Manual,NO,DK 234,Maiz,SI,Manual,SI,1,3906.976744,5,46,80,50000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,60,0,0,0,0,0,2
2750,2490,Manual,SI,Impacto (Syngenta),Algodón,SI,Manual,SI,3,3627.906977,6,40,88,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,2
2751,2491,Manual,NO,DK 234,Maiz,SI,Manual,SI,1,3720.930233,4,41,85,50000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2752,2492,Manual,NO,DK 234,Maiz,SI,Manual,SI,2.5,3906.976744,5,45,81,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,2
2754,2494,Manual,NO,DK 234,Algodón,NO,Manual,SI,3,4000,5,45,82,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,60,0,0,0,0,0,3
2757,2498,Mecanizado,SI,DK 234,Algodón,NO,Manual,SI,4,4279.069767,5,42,65,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2762,2499,Mecanizado,SI,DK 234,Maiz,SI,Manual,SI,4,4262.790698,6,51,84,60000,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230,0,0,0,0,0,60,0,0,0,0,0,3
2763,2500,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,SI,2,4558.139535,6,50,76,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,3
2766,2502,Mecanizado,NO,DK 234,Maiz,SI,Manual,SI,3.5,4081.395349,6,50,83,60000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,0,0,0,0,0,30,0,0,0,0,0,3
2767,2503,Manual,NO,PAC 105,Maiz,NO,Manual,SI,1,3809.302326,5,51,77,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,2
2771,2513,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,13,4930.232558,5,46,78,73000,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,4
2772,2514,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,4.5,5368.604651,5,46,81,72000,14,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,69,0,0,0,0,0,60,0,0,0,0,0,4
2773,2515,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Manual,NO,2,3813.953488,5,47,89,70000,15,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,69,0,0,0,0,0,30,0,0,0,0,0,3
2774,2516,Mecanizado,NO,PIONEER 30F35,Maiz,SI,Manual,NO,1,4744.186047,5,47,71,70000,64,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,12,69,0,24,0,0,12,60,0,0,0,0,1,4
2775,2517,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Manual,NO,1.5,4651.162791,5,47,70,70000,64,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,12,69,0,24,0,0,12,60,0,0,0,0,1,4
2826,2540,Manual,NO,DK 234,Maiz,NO,Manual,SI,1,3534.883721,6,49,84,60000,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2
2831,2541,Manual,NO,DK 234,Maiz,NO,Manual,SI,2,3265.116279,5,53,82,65000,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,1
2835,2543,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,SI,2,3255.813953,5,51,80,60000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,2544,Manual,NO,DK 234,Maiz,NO,Manual,SI,1,3348.837209,6,50,84,70000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2
2837,2545,Mecanizado,NO,DK 234,Maiz,NO,Manual,SI,1.5,3813.953488,5,51,90,70000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,60,0,0,0,0,0,3
2860,2607,Manual,NO,PAC 105,Algodón,NO,Manual,NO,1,3296.511628,6,42,80,63000,19,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2
2862,2609,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,4,5308.139535,6,44,78,62000,19,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,230,0,0,0,0,0,0,0,0,0,0,0,2
2863,2610,Manual,SI,PAC 105,Algodón,NO,Manual,NO,2,4651.162791,5,44,74,54000,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2864,2611,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,3.5,6273.255814,6,44,81,58000,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,101.2,0,0,0,0,0,0,0,0,0,0,0,2
2865,2612,Mecanizado,SI,DK 234,Maiz,NO,Mecanizada,NO,3,1674.418605,6,40,82,72000,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80.5,0,0,0,0,0,0,0,0,0,0,0,2
2866,2613,Mecanizado,SI,DK 234,Algodón,NO,Mecanizada,NO,10,5018.604651,6,44,70,50000,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,3
2867,2614,Manual,SI,PAC 105,Algodón,NO,Manual,NO,1,4386.046512,6,44,78,50000,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,4
2871,2619,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,3,3627.906977,6,48,84,70000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,30,0,0,0,0,0,3
2873,2618,Mecanizado,NO,DK 234,Algodón,NO,Manual,NO,5,3720.930233,6,54,79,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,0,0,0,0,0,30,0,0,0,0,0,3
2886,2626,Manual,NO,DK 234,Maiz,NO,Mecanizada,SI,3,3355.813953,7,52,77,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,4
2888,2628,Manual,NO,P3966 (Pioneer),Maiz,NO,Manual,SI,2,3441.860465,7,55,77,50000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,3
2889,2629,Manual,NO,Impacto (Syngenta),Algodón,NO,Manual,SI,1,3255.813953,7,52,80,50000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,5
2890,2630,Manual,NO,DK 234,Algodón,SI,Manual,NO,1,3174.418605,7,54,81,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
2891,2631,Mecanizado,SI,ICA V 109,Maiz,SI,Manual,NO,1,3051.162791,6,43,83,65500,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2
2892,2632,Mecanizado,SI,ICA V 109,Algodón,SI,Manual,NO,7,2930.232558,6,45,84,62000,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,3
2893,2634,Manual,NO,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,1,4000,7,52,83,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,3
2894,2633,Mecanizado,NO,Otro,Maiz,NO,Manual,NO,3.5,4372.093023,7,54,87,55000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,60,0,0,0,0,0,4
2895,2635,Manual,NO,DK7088,Algodón,SI,Manual,SI,1,4290.697674,6,56,84,60000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,207,0,0,0,0,0,90,0,0,0,0,0,5
2896,2636,Manual,NO,Otro,Maiz,NO,Mecanizada,SI,1.3,3906.976744,4,56,84,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,3
2897,2637,Manual,NO,Otro,,NO,Manual,NO,2,4081.395349,6,58,92,50000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,60,0,0,0,0,0,3
2898,2638,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1,4186.046512,5,53,79,60000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,4
2899,2639,Manual,NO,Otro,Maiz,SI,Manual,SI,1.5,4004.651163,7,55,86,50000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2901,2641,Mecanizado,SI,ADV 9339 (Syngenta),Maiz,SI,Manual,SI,3.5,3813.953488,6,51,88,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2
2902,2642,Manual,NO,ADV 9339 (Syngenta),Maiz,SI,Manual,SI,1.2,3906.976744,6,54,92,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,60,0,0,0,0,0,3
2909,2645,Manual,NO,Otro,Maiz,SI,Manual,SI,1,4186.046512,5,54,92,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,30,0,0,0,0,0,3
2914,2646,Manual,NO,Otro,Maiz,NO,Manual,SI,1.7,3900,6,52,94,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,2
2915,2643,Manual,NO,Otro,Algodón,SI,Manual,SI,3,4000,5,56,81,58000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,60,0,0,0,0,0,3
2917,2644,Manual,SI,Otro,Maiz,NO,Manual,SI,1.5,4186.046512,5,52,88,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2
2921,2660,Mecanizado,NO,Otro,Maiz,NO,Manual,NO,3.2,4000,5,54,80,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,3
2923,2663,Manual,NO,Otro,Algodón,SI,Manual,NO,2,3906.976744,6,51,87,60000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,3
2924,2659,Manual,NO,DK 234,Maiz,NO,Manual,SI,1,3720.930233,6,53,84,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
2925,2664,Manual,NO,P3966 (Pioneer),Algodón,SI,Manual,SI,1,3720.930233,6,50,87,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,2
2926,2665,Manual,NO,DK 234,Maiz,NO,Manual,NO,1.2,3720.930233,6,48,92,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,120,0,0,0,0,0,4
2935,2686,Manual,NO,Otro,Algodón,NO,Manual,SI,1,4186.046512,6,53,80,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,2
2936,2687,Manual,NO,Otro,Maiz,NO,Manual,SI,1,4172.093023,6,52,82,50000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,120,0,0,0,0,0,4
2937,2688,Manual,NO,P3966 (Pioneer),Algodón,NO,Manual,SI,1,4186.046512,5,50,84,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,3
2938,2689,Mecanizado,NO,Otro,Algodón,NO,Manual,SI,2.5,4279.069767,6,54,84,55000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,45,0,0,0,0,0,3
2940,2691,Manual,NO,Otro,Maiz,NO,Manual,SI,1.7,4279.069767,6,54,82,55000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,2
2942,2693,Manual,SI,Otro,Algodón,SI,Manual,SI,2.1,4172.093023,6,53,84,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,60,0,0,0,0,0,4
2944,2675,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,SI,1.5,3906.976744,6,54,85,60000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,3
2946,2677,Manual,NO,P3966 (Pioneer),Maiz,NO,Manual,SI,1,4186.046512,6,47,79,60000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,120,0,0,0,0,0,4
2948,2679,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,SI,1,4093.023256,6,53,76,60000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,60,0,0,0,0,0,3
2949,2678,Manual,SI,P4082 (Pioneer),Maiz,NO,Manual,SI,1,4386.046512,5,50,87,62000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,60,0,0,0,0,0,3
2950,2684,Manual,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3.2,4186.046512,6,51,76,62000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,60,0,0,0,0,0,3
2952,2682,Manual,NO,Otro,Algodón,NO,Manual,SI,2.5,4093.023256,6,51,86,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,60,0,0,0,0,0,3
2953,2681,Manual,SI,P3966 (Pioneer),Algodón,SI,Manual,SI,1.2,4290.697674,5,49,94,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,3
2954,2680,Manual,SI,Otro,Algodón,SI,Manual,SI,2.7,4186.046512,5,51,85,60000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,0,0,0,0,0,60,0,0,0,0,0,4
3022,2744,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,12,5086.046512,5,45,98,60000,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,3
3024,2746,Mecanizado,SI,DK 234 YGRR,Maiz,NO,Mecanizada,NO,8,5308.139535,4,47,80,63000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3044,2766,Mecanizado,NO,PAC 105,Maiz,NO,Manual,NO,1.5,2860.465116,4,46,75,60000,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3048,2770,Mecanizado,NO,DK7088,Maiz,NO,Mecanizada,NO,3,4767.44186,4,46,77,60000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3103,2818,Manual,NO,Otro,Maiz,NO,Manual,NO,1,4102.325581,6,49,83,56000,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,80.5,0,0,0,0,0,0,0,0,0,0,0,2
3106,2827,Manual,NO,CORPOICA V 114,Maiz,NO,Manual,NO,1,2412.790698,3,50,77,58000,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3122,2841,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,3579.069767,6,51,78,60000,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,103.5,0,0,0,0,0,0,0,0,0,0,0,2
3123,2829,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1,3013.953488,6,44,85,56000,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3124,2842,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Mecanizada,NO,5,3623.255814,5,47,79,62500,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,124,0,0,23,0,0,0,0,0,0,0,0,3
3125,2843,Manual,SI,DK 234 YGRR,Maiz,NO,Manual,NO,2,3337.209302,5,48,78,60000,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3135,2853,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,3813.953488,,,,"0     NaN
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
Name: AREA, Length: 882, dtype: float64",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,2863,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1,1883.72093,5,46,87,42000,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
