ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose
3275,2984,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.5,4536.046511627907,4.0,47.0,83.0,60000.0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3276,2985,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,4576.744186046512,4.0,46.0,79.0,50000.0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3277,2997,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.3,5816.279069767442,4.0,45.0,80.0,55000.0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3278,2998,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,1.2,5339.53488372093,4.0,44.0,86.0,55000.0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3279,2999,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5148.837209302325,4.0,47.0,87.0,55000.0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3280,3000,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,1525.5813953488373,5.0,51.0,84.0,15000.0,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3281,3001,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,SI,1.0,2825.5813953488373,5.0,52.0,84.0,41000.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3282,3002,Manual,NO,Otro,Maiz,NO,Manual,SI,1.1,2790.6976744186045,5.0,48.0,87.0,41000.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3285,3005,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.3,4050.0,5.0,47.0,83.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3286,3006,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.4,4144.186046511628,5.0,47.0,83.0,72000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3287,3007,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,4144.186046511628,5.0,46.0,84.0,72000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3290,3010,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,3627.906976744186,5.0,47.0,87.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3291,3011,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,3.0,3720.9302325581393,5.0,47.0,85.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3292,3012,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.0,2825.5813953488373,5.0,46.0,89.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3293,3013,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3.0,1286.046511627907,6.0,47.0,93.0,72000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3294,3014,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.1,1116.2790697674418,5.0,45.0,92.0,71000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3295,3015,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3.0,1116.2790697674418,5.0,46.0,91.0,72000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3297,3016,Manual,NO,DK7088,Maiz,NO,Manual,NO,2.0,5053.488372093024,4.0,47.0,88.0,55000.0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3298,3017,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,2.0,4767.441860465116,4.0,42.0,89.0,55000.0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3299,3018,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.5,4958.139534883721,4.0,48.0,82.0,55000.0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3300,3019,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,1716.279069767442,5.0,49.0,83.0,33000.0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3301,3020,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,1758.139534883721,5.0,47.0,84.0,30000.0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3302,3021,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,1906.9767441860463,4.0,17.0,115.0,30000.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,3022,Manual,NO,PIONEER 30F35,Maiz,SI,Manual,SI,1.0,4426.744186046512,5.0,47.0,86.0,70000.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
3304,3023,Manual,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,2976.7441860465115,5.0,46.0,92.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3305,3024,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Manual,SI,4.0,3767.441860465117,5.0,47.0,88.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3306,3025,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.5,3906.9767441860463,5.0,47.0,89.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3307,3026,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.6,3955.813953488372,5.0,48.0,89.0,73000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3308,3027,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.0,4144.186046511628,5.0,47.0,86.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3309,3028,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.7,3767.441860465117,5.0,48.0,86.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3310,3029,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,4133.720930232558,5.0,46.0,90.0,72000.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3311,3030,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,3767.441860465117,5.0,46.0,88.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
3312,3031,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.0,3673.255813953489,5.0,47.0,91.0,73000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3313,3032,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.5,3673.255813953489,5.0,47.0,92.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3314,3033,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.2,3767.441860465117,5.0,47.0,85.0,73000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
3315,3034,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,4.0,4050.0,5.0,47.0,84.0,73000.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3316,3035,Manual,NO,Otro,Maiz,SI,Manual,SI,1.3,3296.5116279069766,5.0,46.0,87.0,71000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
3317,3036,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.5,3579.0697674418607,5.0,46.0,86.0,71000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3318,3037,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,2.0,3861.627906976744,6.0,47.0,87.0,72000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3319,3038,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.0,3861.627906976744,5.0,47.0,91.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3320,3039,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.0,3720.9302325581393,5.0,47.0,90.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3321,3040,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.2,3673.255813953489,5.0,47.0,86.0,71000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3322,3041,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.5,3673.255813953489,5.0,47.0,86.0,71000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3323,3042,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,4.4,3767.441860465117,5.0,47.0,97.0,73000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3324,3043,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.4,3767.441860465117,5.0,47.0,94.0,73000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3325,3044,Manual,NO,DK 234 YGRR,Maiz,SI,Manual,SI,1.0,3861.627906976744,5.0,46.0,93.0,72000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3326,3045,Manual,NO,DK 234 YGRR,Maiz,SI,Manual,SI,1.0,3861.627906976744,5.0,46.0,90.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3328,3046,Manual,NO,DK 234,Maiz,NO,Manual,NO,3.0,4922.093023255814,4.0,47.0,85.0,55000.0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3329,3047,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5720.930232558139,5.0,48.0,113.0,55000.0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3330,3048,Manual,NO,DK 234,Maiz,NO,Manual,NO,1.5,5148.837209302325,5.0,46.0,88.0,55000.0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3331,3049,Mecanizado,NO,DK 234,Maiz,NO,Manual,NO,6.0,4922.093023255814,4.0,47.0,82.0,55000.0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3332,3050,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,2.0,5597.674418604652,4.0,48.0,84.0,55000.0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3333,3051,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,6.0,5597.674418604652,4.0,48.0,85.0,65000.0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3334,3052,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5404.6511627906975,4.0,48.0,81.0,55000.0,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3335,3053,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,1.5,5053.488372093024,4.0,47.0,85.0,55000.0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3336,3054,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,3.0,4922.093023255814,2.0,49.0,89.0,55000.0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3337,3055,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5115.116279069768,4.0,47.0,85.0,55000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3339,3057,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,4958.139534883721,4.0,48.0,83.0,55000.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3340,3058,Manual,SI,PIONEER 30F35 H,Maiz,NO,Manual,NO,1.5,5597.674418604652,4.0,46.0,86.0,60000.0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3341,3059,Manual,SI,DK 234,Maiz,NO,Manual,NO,1.0,5308.139534883721,4.0,47.0,82.0,55000.0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3342,3060,Mecanizado,SI,DK7088,Maiz,NO,Manual,NO,4.0,5530.232558139535,4.0,47.0,84.0,60000.0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3343,3061,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5308.139534883721,4.0,47.0,83.0,55000.0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3344,3062,Manual,SI,DK 234,Maiz,NO,Manual,NO,1.0,5434.883720930233,4.0,47.0,79.0,58000.0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3345,3063,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,2002.325581395349,4.0,47.0,87.0,30000.0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3346,3064,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,2123.2558139534885,5.0,44.0,93.0,32000.0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3347,3065,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,2193.0232558139537,4.0,47.0,82.0,32000.0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3348,3066,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5339.53488372093,4.0,47.0,83.0,60000.0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3690,3507,Mecanizado,SI,Status (Syngenta),Maiz,SI,Manual,NO,2.0,6216.279069767442,5.0,47.0,91.0,62000.0,13,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
3698,3516,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,24.0,6404.6511627906975,5.0,46.0,82.0,74000.0,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0
3699,3517,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Mecanizada,SI,2.0,6102.325581395349,6.0,46.0,79.0,72000.0,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0
3701,3518,Mecanizado,SI,P4082 (Pioneer),Algodón,NO,Mecanizada,NO,1.0,5462.790697674419,10.0,41.0,84.0,72000.0,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,2,0
3713,3540,Mecanizado,SI,DK7088,Algodón,SI,Mecanizada,NO,11.2,6076.744186046512,4.0,49.0,63.0,62000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3732,3559,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,1.0,4767.441860465116,4.0,47.0,78.0,62000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3739,3569,Manual,SI,Impacto (Syngenta),Maiz,SI,Manual,NO,2.0,5462.790697674419,5.0,46.0,84.0,62000.0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3741,3571,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,4.0,5244.186046511628,4.0,46.0,82.0,62000.0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3744,3582,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,SI,30.0,6593.023255813953,5.0,47.0,79.0,74000.0,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3751,3586,Mecanizado,SI,Impacto (Syngenta),Maiz,NO,Manual,SI,20.0,6511.627906976744,5.0,48.0,82.0,74000.0,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
3775,3631,Mecanizado,SI,DK 234,Pastos,SI,Mecanizada,NO,15.0,2637.2093023255816,4.0,46.0,85.0,65000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3815,3667,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,2.0,5116.279069767442,5.0,44.0,88.0,71000.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3816,3668,Manual,SI,DK 234,Maiz,NO,Manual,NO,2.0,5651.162790697675,4.0,49.0,85.0,62000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3817,3633,Manual,SI,DK7088,Maiz,NO,Manual,NO,2.0,6197.674418604652,4.0,46.0,83.0,62000.0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3818,3643,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,2.0,4767.441860465116,5.0,46.0,84.0,65000.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3819,3644,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.5,6122.093023255814,4.0,45.0,84.0,65000.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3820,3632,Mecanizado,SI,P3966 (Pioneer),Pastos,NO,Mecanizada,NO,10.0,3013.953488372093,4.0,45.0,86.0,65000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3821,3642,Manual,NO,Otro,Maiz,SI,Manual,NO,1.0,4290.697674418605,5.0,43.0,86.0,55000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3824,3671,Mecanizado,SI,ADV 9293 (Syngenta),Algodón,SI,Manual,NO,3.0,4958.139534883721,4.0,49.0,80.0,62000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"3825,3672,Mecanizado,SI,DK 234,Maiz,SI,Manual,NO,2.0,5339.53488372093,,,,""0     NaN"
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
"Name: AREA, Length: 882, dtype: float64"",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3826,3673,Mecanizado,SI,DK 234,Maiz,NO,Manual,NO,3.0,5816.279069767442,2.0,48.0,81.0,65000.0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3828,3675,Mecanizado,SI,PIONEER 30F35 H,Maiz,SI,Manual,NO,3.0,5911.627906976744,4.0,45.0,86.0,65000.0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3829,3676,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4.0,5651.162790697675,4.0,47.0,81.0,65000.0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3830,3677,Mecanizado,SI,DK 1596,Maiz,SI,Mecanizada,NO,4.0,4897.674418604651,5.0,46.0,84.0,65000.0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3849,3692,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Manual,NO,1.0,5260.46511627907,5.0,46.0,86.0,71000.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3851,3693,Mecanizado,NO,Otro,Algodón,SI,Manual,SI,4.5,6046.511627906977,5.0,46.0,85.0,71000.0,14,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
3853,3694,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,6122.093023255814,5.0,45.0,86.0,72500.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3856,3695,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,NO,2.0,5933.720930232558,5.0,46.0,83.0,72000.0,14,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0
3857,3696,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,4.3,6310.46511627907,5.0,46.0,88.0,76000.0,14,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0
3859,3697,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,21.0,6046.511627906977,5.0,47.0,81.0,80000.0,12,0,0,0,1,0,0,0,0,0,2,2,0,0,1,3,2
3860,3698,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,9.0,6046.511627906977,5.0,47.0,80.0,80000.0,12,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2
3862,3699,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,31.0,6325.581395348837,5.0,46.0,84.0,84000.0,12,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2
3864,3700,Manual,SI,Otro,Maiz,SI,Manual,SI,1.0,5302.325581395349,5.0,47.0,83.0,62000.0,12,0,0,0,0,0,0,0,0,0,2,1,0,0,1,7,0
3865,3701,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,4.0,6027.906976744186,5.0,46.0,80.0,70000.0,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
3866,3710,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,5.0,6027.906976744186,5.0,46.0,85.0,70000.0,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3881,3715,Manual,NO,Otro,Pastos,SI,Manual,SI,2.0,4615.116279069767,5.0,45.0,76.0,68000.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3882,3716,Manual,NO,PIONEER 30F35,Pastos,SI,Manual,SI,1.0,4615.116279069767,5.0,46.0,108.0,70000.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
3883,3717,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,2.5,5603.488372093023,5.0,45.0,87.0,80500.0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
3885,3718,Manual,SI,PIONEER 30F35 HRR,Maiz,SI,Manual,SI,5.0,6338.372093023256,5.0,47.0,90.0,74000.0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0
3888,3719,Manual,SI,Otro,Maiz,SI,Manual,NO,1.0,6613.953488372093,5.0,48.0,88.0,71000.0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0
3890,3720,Manual,SI,Otro,Maiz,SI,Manual,SI,1.0,6613.953488372093,5.0,48.0,88.0,72000.0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
3910,3679,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,15.0,5983.720930232558,4.0,42.0,94.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3911,3686,Mecanizado,NO,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,2.0,5434.883720930233,5.0,49.0,80.0,63000.0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
3912,3685,Mecanizado,SI,ADV 9293 (Syngenta),Algodón,SI,Manual,NO,4.0,5816.279069767442,4.0,49.0,82.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3913,3684,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,16.0,5933.720930232558,4.0,46.0,83.0,65000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3914,3683,Mecanizado,SI,DK7088,Frijol,NO,Mecanizada,NO,5.0,5720.930232558139,4.0,47.0,90.0,62000.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3915,3682,Mecanizado,SI,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,6.0,5244.186046511628,5.0,49.0,82.0,62000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3916,3681,Manual,SI,PIONEER 30F35,Maiz,NO,Manual,NO,1.0,5720.930232558139,4.0,45.0,86.0,56000.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3917,3680,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,2.0,5530.232558139535,4.0,48.0,81.0,63000.0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3918,3724,Mecanizado,SI,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,4.0,5816.279069767442,4.0,49.0,77.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3920,3733,Manual,SI,DK 234,Maiz,NO,Manual,NO,1.0,5434.883720930233,4.0,46.0,81.0,62000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3921,3734,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,4.0,5148.837209302325,5.0,49.0,84.0,65000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3923,3735,Mecanizado,SI,DK7088,Algodón,NO,Mecanizada,NO,11.0,6176.744186046512,3.0,48.0,92.0,62000.0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3924,3736,Manual,SI,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,2.0,6006.976744186047,4.0,45.0,85.0,60000.0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3926,3737,Manual,NO,PIONEER 30F35 H,Algodón,NO,Manual,NO,2.0,5816.279069767442,4.0,46.0,75.0,62000.0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3927,3738,Mecanizado,SI,DK 234 YGRR,Maiz,NO,Manual,SI,12.0,5911.627906976744,4.0,49.0,82.0,63000.0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3929,3739,Mecanizado,SI,P3966 (Pioneer),Maiz,NO,Manual,NO,2.3,6102.325581395349,4.0,47.0,82.0,62000.0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3930,3740,Mecanizado,SI,ADV 9293 (Syngenta),Algodón,NO,Manual,NO,5.0,5816.279069767442,4.0,45.0,82.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3931,3741,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,8.0,5339.53488372093,5.0,47.0,81.0,65000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3932,3742,Mecanizado,SI,P3966 (Pioneer),Maiz,NO,Manual,NO,1.0,5911.627906976744,5.0,45.0,82.0,65000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3935,3745,Mecanizado,SI,DK 234,Maiz,NO,Mecanizada,NO,10.0,5434.883720930233,5.0,49.0,80.0,62000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3936,3750,Manual,SI,ADV 9339 (Syngenta),Frijol,SI,Manual,NO,2.0,5244.186046511628,4.0,45.0,85.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3937,3743,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,SI,Manual,NO,1.0,4767.441860465116,4.0,44.0,87.0,62000.0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3939,3744,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,9.0,5053.488372093024,4.0,46.0,85.0,65000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
